stable_id	description
WBGene00243552	none available
WBGene00243553	Predicted to enable RNA binding activity and methyltransferase activity. Predicted to be involved in rRNA processing. Is an ortholog of C. elegans chrV_pilon.g16663 and fib-1. In C. elegans, fib-1 is involved in nucleologenesis and positive regulation of translation.
WBGene00243554	Is an ortholog of B. malayi Bm1342.
WBGene00243555	Predicted to enable threonine-type endopeptidase activity. Predicted to be involved in proteolysis involved in cellular protein catabolic process. Predicted to be part of proteasome core complex. Is an ortholog of C. elegans chrI_pilon.g2948 and pbs-5.
WBGene00243556	Is an ortholog of B. malayi Bm9969.
WBGene00243557	Predicted to enable growth factor activity. Is an ortholog of C. elegans dbl-1; unc-129; and tig-3. In C. elegans, dbl-1 is involved in several processes, including defense response to other organism; positive regulation of macromolecule metabolic process; and regulation of developmental process.
WBGene00243558	none available
WBGene00243559	none available
WBGene00243560	none available
WBGene00243561	Is predicted to encode a protein with the following domain: EGF-like domain. Is an ortholog of C. elegans T25F10.3 and chrV_pilon.g14504.
WBGene00243562	Predicted to enable GTP binding activity and GTPase activity. Is an ortholog of C. elegans T04H1.2 and chrV_pilon.g15957.
WBGene00243563	Is predicted to encode a protein with the following domains: Striatin family; WD domain, G-beta repeat; WD40 repeat; Striatin, N-terminal; WD40/YVTN repeat-like-containing domain superfamily; G-protein beta WD-40 repeat; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans cash-1 and chrV_pilon.g15499. In C. elegans, cash-1 is involved in several processes, including positive regulation of GTPase activity; positive regulation of endocytic recycling; and regulation of Golgi organization.
WBGene00243564	Is an ortholog of C. elegans ZC487.1 and chrV_pilon.g14501.
WBGene00243565	none available
WBGene00243566	none available
WBGene00243567	Predicted to enable G protein-coupled peptide receptor activity. Is an ortholog of C. elegans chrV_pilon.g14231 and dmsr-7.
WBGene00243568	Is predicted to encode a protein with the following domains: Lustrin, cysteine-rich repeated domain; Cysteine-rich repeat; and Lustrin, cysteine-rich repeated. Is an ortholog of B. malayi Bm9965.
WBGene00243569	Predicted to enable oxidoreductase activity. Is an ortholog of B. malayi Bm9966.
WBGene00243570	none available
WBGene00243571	Predicted to enable DNA binding activity and protein dimerization activity. Is an ortholog of C. elegans chrI_pilon.g1591 and unc-120.
WBGene00243572	none available
WBGene00243573	Predicted to enable nucleic acid binding activity. Is an ortholog of C. elegans chrV_pilon.g16273 and nuaf-1. In C. elegans, nuaf-1 is involved in mitochondrial respiratory chain complex I assembly.
WBGene00243574	none available
WBGene00243575	Predicted to enable nucleic acid binding activity. Is an ortholog of C. elegans C05C8.5 and chrV_pilon.g14633.
WBGene00243576	Is predicted to encode a protein with the following domains: Guanine nucleotide exchange factor synembryn; Synembryn; and Guanine nucleotide exchange factor, Ric8. Is an ortholog of C. elegans chrIV_pilon.g9835 and ric-8. In C. elegans, ric-8 is involved in several processes, including negative regulation of protein kinase C signaling; protein localization to cell cortex; and regulation of feeding behavior.
WBGene00243577	Is an ortholog of B. malayi Bm6179.
WBGene00243578	Predicted to enable ATP binding activity; ATP hydrolysis activity; and histone binding activity. Predicted to be involved in chromatin remodeling and regulation of transcription, DNA-templated. Predicted to be located in nucleus. Predicted to be part of SWI/SNF complex. Is an ortholog of C. elegans chrIV_pilon.g11778 and swsn-4. In C. elegans, swsn-4 is involved in gonad development.
WBGene00243579	Predicted to enable lipid binding activity. Is an ortholog of C. elegans F44A2.3 and chrV_pilon.g15219.
WBGene00243580	Is an ortholog of B. malayi Bm4660.
WBGene00243581	Predicted to enable protein serine/threonine phosphatase inhibitor activity. Predicted to be involved in negative regulation of phosphoprotein phosphatase activity.
WBGene00243582	Predicted to enable diacylglycerol O-acyltransferase activity. Predicted to be involved in triglyceride biosynthetic process. Is an ortholog of C. elegans chrV_pilon.g15692 and mboa-2.
WBGene00243583	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans T05A7.6; F59A6.4; and chrII_pilon.g4389.
WBGene00243584	Predicted to enable protein tyrosine kinase activity. Predicted to be involved in protein phosphorylation. Predicted to be located in membrane. Is an ortholog of C. elegans chrV_pilon.g14481 and scd-2. In C. elegans, scd-2 is involved in dauer larval development; sensory perception of chemical stimulus; and sensory processing.
WBGene00243585	none available
WBGene00243586	Is an ortholog of B. malayi Bm9964.
WBGene00243587	Predicted to enable protein phosphatase regulator activity. Predicted to be involved in signal transduction. Predicted to be part of protein phosphatase type 2A complex. Is an ortholog of C. elegans pptr-1. In C. elegans, pptr-1 is involved in several processes, including P granule assembly; determination of adult lifespan; and negative regulation of insulin receptor signaling pathway.
WBGene00243588	none available
WBGene00243589	none available
WBGene00243590	Predicted to be involved in glutathione metabolic process. Is an ortholog of C. elegans F55A11.6 and chrV_pilon.g15854.
WBGene00243591	Is predicted to encode a protein with the following domain: Zinc finger C2H2-type. Is an ortholog of C. elegans pag-3; row-1; and chrX_pilon.g20674. In C. elegans, pag-3 is involved in several processes, including negative regulation of secretion by cell; neuroblast fate specification; and regulation of locomotion.
WBGene00243592	Is predicted to encode a protein with the following domains: Caenorhabditis elegans ly-6-related protein and Caenorhabditis elegans ly-6-related. Is an ortholog of C. elegans chrV_pilon.g17829 and hot-2.
WBGene00243593	none available
WBGene00243594	Is predicted to encode a protein with the following domains: Rhodanese-like domain; Rhodanese-like domain; and Rhodanese-like domain superfamily. Is an ortholog of C. elegans chrV_pilon.g16143 and mpst-7.
WBGene00243595	none available
WBGene00243596	Predicted to enable methyltransferase activity. Predicted to be involved in translation. Is an ortholog of B. malayi Bm3747.
WBGene00243597	Predicted to be involved in signal transduction. Is an ortholog of C. elegans chrI_pilon.g1368 and gpb-2. In C. elegans, gpb-2 is involved in several processes, including cellular response to nitrogen compound; regulation of oviposition; and regulation of pharyngeal pumping.
WBGene00243598	Predicted to be involved in signal transduction. Is an ortholog of C. elegans chrI_pilon.g1368 and gpb-2. In C. elegans, gpb-2 is involved in several processes, including cellular response to nitrogen compound; regulation of oviposition; and regulation of pharyngeal pumping.
WBGene00243599	Predicted to enable methyltransferase activity. Predicted to be involved in translation. Is an ortholog of B. malayi Bm3747.
WBGene00243600	none available
WBGene00243601	none available
WBGene00243602	none available
WBGene00243603	none available
WBGene00243604	Is predicted to encode a protein with the following domains: Regulator of Ty1 transposition protein 107 BRCT domain; BRCA1 C Terminus (BRCT) domain; twin BRCT domain; BRCT domain; and BRCT domain superfamily. Is an ortholog of C. elegans chrIV_pilon.g11411 and pis-1. In C. elegans, pis-1 is involved in programmed cell death.
WBGene00243605	Predicted to be involved in vesicle-mediated transport. Is an ortholog of C. elegans chrV_pilon.g16186 and cni-1. In C. elegans, cni-1 is involved in several processes, including negative regulation of anterograde synaptic vesicle transport; negative regulation of receptor localization to synapse; and regulation of neurotransmitter receptor activity.
WBGene00243606	none available
WBGene00243607	Predicted to enable protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of B. malayi Bm2256.
WBGene00243608	Predicted to enable DNA binding activity and protein heterodimerization activity. Predicted to be part of nucleosome.
WBGene00243609	Predicted to enable translation elongation factor activity. Predicted to be involved in translational elongation. Is an ortholog of C. elegans chrV_pilon.g15656 and eef-1G.
WBGene00243610	Is predicted to encode a protein with the following domains: Minichromosome loss protein, Mcl1, middle region; WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; and Minichromosome loss protein Mcl1, middle region. Is an ortholog of C. elegans chrV_pilon.g15655 and ctf-4.
WBGene00243611	Is an ortholog of C. elegans hot-6.
WBGene00243612	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome.
WBGene00243613	Predicted to enable TBP-class protein binding activity. Predicted to be involved in transcription preinitiation complex assembly. Is an ortholog of C. elegans chrV_pilon.g12946 and ttb-1.
WBGene00243614	none available
WBGene00243615	none available
WBGene00243616	Is predicted to encode a protein with the following domains: SNAP-25 family; Target SNARE coiled-coil homology domain; and SNAP-25 domain. Is an ortholog of C. elegans chrV_pilon.g15472 and ric-4. In C. elegans, ric-4 is involved in cholinergic synaptic transmission.
WBGene00243617	Predicted to enable ATP binding activity and protein serine/threonine kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans akt-1; akt-2; and chrX_pilon.g20529. In C. elegans, akt-1 is involved in several processes, including determination of adult lifespan; protein phosphorylation; and signal transduction.
WBGene00243618	Is predicted to encode a protein with the following domains: DUF236 repeat and DUF236 repeat. Is an ortholog of B. malayi Bm14671.
WBGene00243619	Is predicted to encode a protein with the following domain: Metallo-dependent phosphatase-like.
WBGene00243620	none available
WBGene00243621	Predicted to be involved in protein transport. Predicted to be located in mitochondrial inner membrane. Predicted to be part of TIM23 mitochondrial import inner membrane translocase complex. Is an ortholog of C. elegans chrV_pilon.g15567 and scpl-4.
WBGene00243622	Predicted to enable metalloexopeptidase activity. Is an ortholog of C. elegans H27A22.1 and chrV_pilon.g15568.
WBGene00243623	none available
WBGene00243624	none available
WBGene00243625	Predicted to enable potassium channel activity. Predicted to be involved in potassium ion transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans chrV_pilon.g15580 and twk-12.
WBGene00243626	Predicted to enable calcium ion binding activity and phosphatidylinositol phospholipase C activity. Predicted to be involved in intracellular signal transduction and lipid metabolic process. Is an ortholog of B. malayi Bma-egl-8.
WBGene00243627	Predicted to enable DNA binding activity. Is an ortholog of C. elegans ceh-22 and chrV_pilon.g15581. In C. elegans, ceh-22 is involved in several processes, including gonad morphogenesis; pharyngeal muscle development; and positive regulation of transcription by RNA polymerase II.
WBGene00243628	Is an ortholog of C. elegans F46B6.2 and chrV_pilon.g15336.
WBGene00243629	Is predicted to encode a protein with the following domains: WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; Tectonin beta-propeller repeat-containing protein 2; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans W09G3.6 and chrI_pilon.g2794.
WBGene00243630	Is an ortholog of C. elegans F26F12.4 and chrV_pilon.g14328.
WBGene00243631	none available
WBGene00243632	Predicted to enable voltage-gated potassium channel activity. Predicted to be involved in potassium ion transport and transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans chrV_pilon.g13205 and egl-2. In C. elegans, egl-2 is involved in chemosensory behavior; muscle contraction; and oviposition.
WBGene00243633	Is an ortholog of C. elegans F16B3.3 and chrV_pilon.g13208.
WBGene00243634	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation.
WBGene00243635	none available
WBGene00243636	Predicted to enable ATP binding activity and P-type potassium transmembrane transporter activity. Predicted to be involved in potassium ion transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrV_pilon.g16178 and eat-6. In C. elegans, eat-6 is involved in several processes, including action potential; ion transport; and regulation of muscle contraction.
WBGene00243637	Predicted to be part of troponin complex. Is an ortholog of C. elegans chrIV_pilon.g10374 and tni-4. In C. elegans, tni-4 is involved in embryo development and pharyngeal pumping.
WBGene00243638	none available
WBGene00243639	none available
WBGene00243640	Predicted to be located in cytoskeleton. Is an ortholog of C. elegans chrV_pilon.g16176 and max-1. In C. elegans, max-1 is involved in motor neuron axon guidance.
WBGene00243641	none available
WBGene00243642	none available
WBGene00243643	Predicted to enable ATP hydrolysis activity. Predicted to be involved in DNA repair and telomere maintenance. Predicted to be located in nucleus. Predicted to be part of Mre11 complex. Is an ortholog of C. elegans chrV_pilon.g15958 and rad-50.
WBGene00243644	none available
WBGene00243645	Predicted to enable ribonuclease III activity. Predicted to be involved in RNA processing. Is an ortholog of C. elegans chrI_pilon.g1907 and drsh-1. In C. elegans, drsh-1 is involved in primary miRNA processing and sexual reproduction.
WBGene00243646	Is predicted to encode a protein with the following domains: Tetratricopeptide-like helical domain superfamily and Leucine-rich PPR motif-containing protein. Is an ortholog of C. elegans chrV_pilon.g16050 and mma-1.
WBGene00243647	none available
WBGene00243648	Is an ortholog of B. malayi Bm476.
WBGene00243649	none available
WBGene00243650	none available
WBGene00243651	Is an ortholog of B. malayi Bm9952.
WBGene00243652	Predicted to enable oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. Predicted to be involved in cellular aldehyde metabolic process. Is an ortholog of C. elegans alh-4; alh-5; and chrV_pilon.g14432.
WBGene00243653	Is an ortholog of B. malayi Bm475.
WBGene00243654	Is predicted to encode a protein with the following domains: Cystine-knot domain; Cystine knot, C-terminal; Glycoprotein hormone subunit beta; and Cystine-knot cytokine. Is an ortholog of B. malayi Bm4568.
WBGene00243655	Is predicted to encode a protein with the following domains: PH domain and PH_15 domain. Is an ortholog of B. malayi Bm9951.
WBGene00243656	Predicted to enable aminoacyl-tRNA hydrolase activity. Predicted to be located in mitochondrial membrane. Is an ortholog of C. elegans C24G6.8 and chrV_pilon.g14260.
WBGene00243657	none available
WBGene00243658	none available
WBGene00243659	Predicted to enable acid phosphatase activity and metal ion binding activity. Is an ortholog of C. elegans F21A3.11 and chrV_pilon.g16843.
WBGene00243660	Predicted to enable metallopeptidase activity and zinc ion binding activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans anp-1 and chrV_pilon.g16117.
WBGene00243661	none available
WBGene00243662	none available
WBGene00243663	Is an ortholog of B. malayi Bm5913.
WBGene00243664	Predicted to enable threonine-type endopeptidase activity. Predicted to be involved in proteasome-mediated ubiquitin-dependent protein catabolic process. Predicted to be part of proteasome core complex. Is an ortholog of C. elegans chrIV_pilon.g9720 and pbs-1.
WBGene00243665	Is predicted to encode a protein with the following domains: TB2/DP1, HVA22 family and TB2/DP1/HVA22-related protein. Is an ortholog of C. elegans T19C3.4 and chrIII_pilon.g6784.
WBGene00243666	Is predicted to encode a protein with the following domains: Met-10+ like-protein; S-adenosyl-L-methionine-dependent methyltransferase; and SAM-dependent methyltransferase TRM5/TYW2-type. Is an ortholog of C. elegans F40F9.10 and chrV_pilon.g15317.
WBGene00243667	none available
WBGene00243668	Is an ortholog of B. malayi Bm13465.
WBGene00243669	Is an ortholog of B. malayi Bm6294.
WBGene00243670	none available
WBGene00243671	Predicted to be involved in regulation of signal transduction. Predicted to be located in membrane. Is an ortholog of B. malayi Bm9948.
WBGene00243672	none available
WBGene00243673	Predicted to be integral component of membrane. Is an ortholog of C. elegans F41H10.5 and chrIV_pilon.g10427.
WBGene00243674	none available
WBGene00243675	Is an ortholog of C. elegans T16G1.2 and chrV_pilon.g16133.
WBGene00243676	none available
WBGene00243677	Predicted to enable phosphotransferase activity, for other substituted phosphate groups. Predicted to be involved in phospholipid biosynthetic process. Predicted to be located in membrane. Is an ortholog of C. elegans chrIII_pilon.g6845 and crls-1. In C. elegans, crls-1 is involved in cardiolipin biosynthetic process; regulation of cell population proliferation; and regulation of mitochondrial membrane potential.
WBGene00243678	Predicted to be a structural constituent of cuticle. Is an ortholog of C. elegans chrIII_pilon.g7530 and col-89. In C. elegans, col-89 is involved in IRE1-mediated unfolded protein response.
WBGene00243679	Is predicted to encode a protein with the following domains: Chondroitin proteoglycan 4 and Chondroitin proteoglycan 4. Is an ortholog of C. elegans B0365.9 and chrV_pilon.g16179.
WBGene00243680	Predicted to enable sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in nucleus. Is an ortholog of C. elegans chrV_pilon.g12975 and dmd-8.
WBGene00243681	none available
WBGene00243682	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Predicted to be integral component of membrane.
WBGene00243683	Is predicted to encode a protein with the following domain: MFS transporter superfamily.
WBGene00243684	Predicted to enable palmitoyl-(protein) hydrolase activity. Predicted to be involved in protein depalmitoylation. Is an ortholog of C. elegans chrV_pilon.g14480 and ppt-1. In C. elegans, ppt-1 is involved in several processes, including cellular protein catabolic process; mitochondrion organization; and oviposition.
WBGene00243685	Is an ortholog of B. malayi Bm4083.
WBGene00243686	Predicted to enable ATP binding activity; ATP hydrolysis activity; and unfolded protein binding activity. Predicted to be involved in protein folding. Is an ortholog of C. elegans chrV_pilon.g14084 and hsp-6. In C. elegans, hsp-6 is involved in mitochondrial unfolded protein response.
WBGene00243687	none available
WBGene00243688	none available
WBGene00243689	none available
WBGene00243690	Predicted to be involved in molybdopterin cofactor biosynthetic process. Is an ortholog of C. elegans lin-46; moc-1; and chrX_pilon.g19855. In C. elegans, lin-46 is involved in regulation of development, heterochronic.
WBGene00243691	Predicted to enable hydrolase activity, hydrolyzing O-glycosyl compounds. Predicted to be involved in carbohydrate metabolic process. Is an ortholog of C. elegans chrV_pilon.g15920 and gana-1. In C. elegans, gana-1 is involved in glycoside catabolic process.
WBGene00243692	none available
WBGene00243693	Is predicted to encode a protein with the following domain: Male enhanced antigen 1 (MEA1). Is an ortholog of B. malayi Bm9943.
WBGene00243694	Predicted to enable pentosyltransferase activity. Predicted to be involved in intrinsic apoptotic signaling pathway and tRNA modification. Is an ortholog of C. elegans Y39B6A.34.
WBGene00243695	Is an ortholog of C. elegans chrV_pilon.g17590 and lon-8. In C. elegans, lon-8 is involved in nematode male tail tip morphogenesis and regulation of growth.
WBGene00243696	Predicted to enable thiol-dependent deubiquitinase. Predicted to be involved in protein deubiquitination. Is an ortholog of C. elegans chrV_pilon.g17584 and usp-50.
WBGene00243697	Predicted to enable translation initiation factor activity. Predicted to be involved in translational initiation. Is an ortholog of C. elegans chrV_pilon.g12925 and ife-3. In C. elegans, ife-3 is involved in embryo development.
WBGene00243698	Predicted to enable calcium ion binding activity and phosphatidylinositol phospholipase C activity. Predicted to be involved in intracellular signal transduction and lipid metabolic process. Is an ortholog of B. malayi Bm1768.
WBGene00243699	Is predicted to encode a protein with the following domains: Pleckstrin homology domain and PH-like domain superfamily. Is an ortholog of B. malayi Bm9942.
WBGene00243700	Predicted to be a structural constituent of cuticle. Is an ortholog of C. elegans col-111; col-116; and col-151.
WBGene00243701	Predicted to enable ATP binding activity. Predicted to be involved in cellular protein modification process. Is an ortholog of C. elegans chrV_pilon.g15795 and ttll-5. In C. elegans, ttll-5 is involved in response to hermaphrodite contact.
WBGene00243702	none available
WBGene00243703	Predicted to enable ATP binding activity; ATP hydrolysis activity; and unfolded protein binding activity. Predicted to be involved in protein folding. Is an ortholog of C. elegans chrV_pilon.g16589 and hsp-90. In C. elegans, hsp-90 is involved in several processes, including positive regulation of phosphoprotein phosphatase activity; protein export from nucleus; and protein stabilization.
WBGene00243704	Is predicted to encode a protein with the following domains: Isochorismatase family; Isochorismatase-like; and Isochorismatase-like superfamily. Is an ortholog of C. elegans chrIV_pilon.g12020 and marb-1.
WBGene00243705	Is an ortholog of B. malayi Bm4912.
WBGene00243706	Is predicted to encode a protein with the following domain: Tetratricopeptide-like helical domain superfamily. Is an ortholog of C. elegans sup-35 and chrV_pilon.g15391 and members of the C. elegans rmd gene class including rmd-1.
WBGene00243707	Is predicted to encode a protein with the following domains: Uncharacterised protein family (UPF0160) and Metal-dependent protein hydrolase. Is an ortholog of C. elegans C27H6.8 and chrV_pilon.g15392.
WBGene00243708	Predicted to enable nucleic acid binding activity. Is an ortholog of C. elegans cfim-2 and chrIV_pilon.g11199.
WBGene00243709	none available
WBGene00243710	Is predicted to encode a protein with the following domains: Calponin homology (CH) domain; Spectrin repeat; Ca2+ insensitive EF hand; Calponin homology domain; Spectrin repeat; EF-hand domain pair; EF-hand, Ca insensitive; Spectrin/alpha-actinin; and CH domain superfamily. Is an ortholog of B. malayi Bm6180.
WBGene00243711	Is an ortholog of C. elegans T19C4.1 and chrV_pilon.g15701.
WBGene00243712	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Is an ortholog of C. elegans ZK550.2; W05E10.1; and chrV_pilon.g15838.
WBGene00243713	Predicted to enable potassium channel activity. Predicted to be involved in potassium ion transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans chrV_pilon.g15981 and twk-13.
WBGene00243714	none available
WBGene00243715	Predicted to enable ATP binding activity; actin filament binding activity; and cytoskeletal motor activity. Predicted to be part of myosin complex. Is an ortholog of C. elegans chrV_pilon.g14908 and myo-5.
WBGene00243716	Predicted to enable acyltransferase activity. Is an ortholog of C. elegans cpt-5; cpt-3; and cpt-4.
WBGene00243717	Predicted to enable carbohydrate binding activity and hydrolase activity, hydrolyzing O-glycosyl compounds. Predicted to be involved in carbohydrate metabolic process. Is an ortholog of C. elegans aagr-4 and chrX_pilon.g18277.
WBGene00243718	Is predicted to encode a protein with the following domains: Metallo-beta-lactamase and Ribonuclease Z/Hydroxyacylglutathione hydrolase-like. Is an ortholog of C. elegans mrt-1 and chrI_pilon.g1641 and members of the C. elegans pot gene class including pot-2.
WBGene00243719	none available
WBGene00243720	none available
WBGene00243721	Predicted to enable molecular adaptor activity. Predicted to be involved in proteasome assembly. Is an ortholog of C. elegans chrIII_pilon.g8870; chrIII_pilon.g8872; and ecps-1.
WBGene00243722	Predicted to enable RNA binding activity and polynucleotide adenylyltransferase activity. Predicted to be involved in RNA 3'-end processing and RNA polyadenylation. Is an ortholog of C. elegans pap-1; pap-2; and pap-3.
WBGene00243723	Is predicted to encode a protein with the following domains: Protein of unknown function (DUF3715) and Protein of unknown function DUF3715. Is an ortholog of B. malayi Bm9937.
WBGene00243724	Is predicted to encode a protein with the following domains: PDZ domain; PDZ domain; PDZ superfamily; and PDZ domain 6. Is an ortholog of B. malayi Bm9936.
WBGene00243725	Is an ortholog of B. malayi Bm14205.
WBGene00243726	none available
WBGene00243727	Predicted to enable RNA binding activity. Is an ortholog of C. elegans chrV_pilon.g14632 and krr-1.
WBGene00243728	Predicted to enable nucleic acid binding activity. Predicted to be involved in mRNA processing. Is an ortholog of C. elegans H28G03.2; rbm-25; and chrX_pilon.g19035.
WBGene00243729	none available
WBGene00243730	Predicted to be involved in DNA replication, synthesis of RNA primer. Is an ortholog of C. elegans chrI_pilon.g2528 and pri-2. In C. elegans, pri-2 is involved in positive regulation of nematode male tail tip morphogenesis.
WBGene00243731	Predicted to enable ATP binding activity and ATP hydrolysis activity. Is an ortholog of C. elegans chrIV_pilon.g11531 and mspn-1.
WBGene00243732	Is predicted to encode a protein with the following domains: Replication stress response SDE2 C-terminal; Silencing defective 2 N-terminal ubiquitin domain; and Sde2, N-terminal ubiquitin domain. Is an ortholog of C. elegans chrV_pilon.g16293 and sde-2.
WBGene00243733	Is predicted to encode a protein with the following domains: Ribosomal protein L1p/L10e family; Ribosomal protein L1, 3-layer alpha/beta-sandwich; Ribosomal protein L1-like; and Ribosomal protein L1/ribosomal biogenesis protein. Is an ortholog of C. elegans F53F4.11 and chrV_pilon.g16290.
WBGene00243734	Predicted to enable G-protein beta/gamma-subunit complex binding activity; GTP binding activity; and GTPase activity. Predicted to be involved in adenylate cyclase-modulating G protein-coupled receptor signaling pathway. Is an ortholog of C. elegans chrV_pilon.g16199 and odr-3. In C. elegans, odr-3 is involved in several processes, including hyperosmotic response; olfactory behavior; and response to odorant.
WBGene00243735	none available
WBGene00243736	none available
WBGene00243737	Predicted to enable sulfotransferase activity. Is an ortholog of C. elegans chrV_pilon.g18026 and ssu-1. In C. elegans, ssu-1 is involved in sulfur compound metabolic process.
WBGene00243738	none available
WBGene00243739	Predicted to be involved in negative regulation of canonical Wnt signaling pathway. Predicted to be located in cytoskeleton and non-motile cilium. Is an ortholog of C. elegans nphp-4; chrV_pilon.g15871; and chrV_pilon.g15869. In C. elegans, nphp-4 is involved in several processes, including larval foraging behavior; male mating behavior; and plasma membrane bounded cell projection organization.
WBGene00243740	Is predicted to encode a protein with the following domains: Cyclin, N-terminal domain; Cyclin, N-terminal; Cyclin-like; and Cyclin-like superfamily. Is an ortholog of C. elegans chrV_pilon.g15897 and cyl-1.
WBGene00243741	Is predicted to encode a protein with the following domains: SET domain; CXC domain; SET domain; Tesmin/TSO1-like CXC domain; and Pre-SET CXC domain. Is an ortholog of B. malayi Bm5240.
WBGene00243742	none available
WBGene00243743	Predicted to be involved in protein deneddylation. Predicted to be part of COP9 signalosome. Is an ortholog of C. elegans chrV_pilon.g17569 and csn-1.
WBGene00243744	Predicted to enable G-protein beta/gamma-subunit complex binding activity; GTP binding activity; and GTPase activity. Predicted to be involved in adenylate cyclase-modulating G protein-coupled receptor signaling pathway. Is an ortholog of C. elegans chrV_pilon.g15237 and gpa-3. In C. elegans, gpa-3 is involved in several processes, including aging; regulation of gene expression; and signal transduction.
WBGene00243745	Is predicted to encode a protein with the following domains: CX module and Domain of unknown function CX. Is an ortholog of B. malayi Bm10581.
WBGene00243746	Is predicted to encode a protein with the following domains: AMP-binding enzyme C-terminal domain; AMP-binding enzyme; AMP-dependent synthetase/ligase; AMP-binding enzyme, C-terminal domain; and ANL, N-terminal domain. Is an ortholog of C. elegans acs-12 and chrV_pilon.g18191.
WBGene00243747	Predicted to enable serine-type endopeptidase inhibitor activity. Is an ortholog of C. elegans Y43F8B.3 and chrV_pilon.g17913.
WBGene00243748	Predicted to enable serine-type endopeptidase inhibitor activity.
WBGene00243749	Is an ortholog of B. malayi Bm10580.
WBGene00243750	Predicted to be located in membrane. Is an ortholog of C. elegans Y60A3A.19 and chrV_pilon.g17987.
WBGene00243751	Is predicted to encode a protein with the following domains: emp24/gp25L/p24 family/GOLD; GOLD domain; and Transmembrane emp24 domain-containing protein. Is an ortholog of C. elegans chrV_pilon.g15747 and tmed-10.
WBGene00243752	Predicted to enable Hsp70 protein binding activity and zinc ion binding activity. Is an ortholog of C. elegans F47G9.4 and chrV_pilon.g15745.
WBGene00243753	Is an ortholog of C. elegans T23B12.11 and chrV_pilon.g14987.
WBGene00243754	none available
WBGene00243755	Predicted to enable oxidoreductase activity. Is an ortholog of B. malayi Bm2229.
WBGene00243756	Is predicted to encode a protein with the following domains: Glycosyl transferase family 2; Ricin-type beta-trefoil lectin domain; Ricin B, lectin domain; Glycosyltransferase 2-like; Nucleotide-diphospho-sugar transferases; and Ricin B-like lectins. Is an ortholog of C. elegans chrV_pilon.g13314 and gly-7.
WBGene00243757	none available
WBGene00243758	none available
WBGene00243759	Predicted to enable chloride channel activity. Is an ortholog of C. elegans best-14 and chrV_pilon.g15552.
WBGene00243760	Is predicted to encode a protein with the following domains: DB module and Domain of unknown function DB.
WBGene00243761	Predicted to enable ATP binding activity and nucleic acid binding activity. Is an ortholog of C. elegans glh-1; glh-2; and glh-3. In C. elegans, glh-1 is involved in germ cell development and post-embryonic development.
WBGene00243762	Is predicted to encode a protein with the following domains: MSP (Major sperm protein) domain; Major sperm protein (MSP) domain; PapD-like superfamily; and Immunoglobulin-like fold. Is an ortholog of B. malayi Bm10577.
WBGene00243763	Is an ortholog of B. malayi Bm10575.
WBGene00243764	Predicted to enable glutathione oxidoreductase activity. Is an ortholog of C. elegans chrV_pilon.g13977 and glrx-3.
WBGene00243765	Is predicted to encode a protein with the following domains: F-box domain; F-box domain; and F-box-like domain superfamily. Is an ortholog of C. elegans T05B11.1 and chrV_pilon.g14811.
WBGene00243766	Is predicted to encode a protein with the following domains: LysM domain; TLD; TLDc domain; LysM domain; and LysM domain superfamily. Is an ortholog of C. elegans chrV_pilon.g14984; chrV_pilon.g14985; and lmd-3. In C. elegans, lmd-3 is involved in determination of adult lifespan; response to heat; and response to oxidative stress.
WBGene00243767	none available
WBGene00243768	none available
WBGene00243769	Is an ortholog of B. malayi Bm8636.
WBGene00243770	none available
WBGene00243771	Predicted to enable heme binding activity; iron ion binding activity; and oxidoreductase activity. Is an ortholog of C. elegans chrV_pilon.g17787 and cyp-42A1.
WBGene00243772	none available
WBGene00243773	Predicted to be part of CCR4-NOT complex. Is an ortholog of B. malayi Bm10571.
WBGene00243774	Is predicted to encode a protein with the following domains: Armadillo-like helical; Armadillo-type fold; and Laa1/Sip1/HEATR5. Is an ortholog of C. elegans chrV_pilon.g14624 and soap-1. In C. elegans, soap-1 is involved in apical protein localization.
