stable_id	description
WBGene00032966	Predicted to enable diacylglycerol binding activity. Predicted to be involved in chemical synaptic transmission. Is an ortholog of C. elegans chrI_pilon.g1386 and unc-13. In C. elegans, unc-13 is involved in several processes, including regulation of pharyngeal pumping; regulation of reproductive process; and synaptic vesicle exocytosis.
WBGene00032967	Predicted to enable aspartic-type endopeptidase activity. Predicted to be involved in protein processing and spermatid development. Predicted to be integral component of membrane. Is an ortholog of C. elegans spe-4. In C. elegans, spe-4 is involved in cellular component organization; protein localization; and spermatid development.
WBGene00032968	Is predicted to encode a protein with the following domain: F-box protein she-1-like.
WBGene00032969	Is predicted to encode a protein with the following domain: F-box protein she-1-like.
WBGene00032970	Is predicted to encode a protein with the following domains: Ubiquitin-conjugating enzyme; Ubiquitin-conjugating enzyme E2; and Ubiquitin-conjugating enzyme/RWD-like. Is an ortholog of C. elegans chrI_pilon.g2367 and ubc-12. In C. elegans, ubc-12 is involved in negative regulation of DNA damage response, signal transduction by p53 class mediator; positive regulation of nematode male tail tip morphogenesis; and protein neddylation.
WBGene00032971	Is predicted to encode a protein with the following domains: F-box domain and F-box domain. Is an ortholog of C. elegans fbxb-1 and fbxb-2.
WBGene00032972	Is predicted to encode a protein with the following domains: C2 domain; C2 domain; and C2 domain superfamily. Is an ortholog of C. elegans aex-1. In C. elegans, aex-1 is involved in several processes, including lipid transport involved in lipid storage; positive regulation of transport; and reproductive behavior.
WBGene00032973	Is predicted to encode a protein with the following domains: WD domain, G-beta repeat; WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; WD repeat protein DCAF11/LEC14B; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans wdr-23. In C. elegans, wdr-23 is involved in several processes, including determination of adult lifespan; negative regulation of cellular response to manganese ion; and positive regulation of neuron death.
WBGene00032974	Is predicted to encode a protein with the following domains: GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p and PC-Esterase. Is an ortholog of C. elegans D2030.8.
WBGene00032975	Predicted to enable nucleic acid binding activity. Is an ortholog of C. elegans prg-1. In C. elegans, prg-1 is involved in 21U-RNA metabolic process; gamete generation; and positive regulation of mitotic nuclear division.
WBGene00032976	Is an ortholog of C. elegans D2030.12.
WBGene00032977	Is predicted to encode a protein with the following domains: Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily; Methylmalonyl-CoA epimerase; and Glyoxalase/Bleomycin resistance protein/Dihydroxybiphenyl dioxygenase. Is an ortholog of C. elegans mce-1.
WBGene00032978	Predicted to be located in mitochondrion. Is an ortholog of C. elegans D2030.4.
WBGene00032979	Is predicted to encode a protein with the following domain: Armadillo-type fold. Is an ortholog of C. elegans D2030.3.
WBGene00032980	Is predicted to encode a protein with the following domains: Ring finger domain; Zinc finger, RING-type; and Zinc finger, RING/FYVE/PHD-type. Is an ortholog of C. elegans Y47G6A.31.
WBGene00032981	Is an ortholog of C. elegans mis-12. In C. elegans, mis-12 is involved in kinetochore assembly.
WBGene00032982	Is predicted to encode a protein with the following domains: Innexin and Innexin. Is an ortholog of C. elegans inx-22.
WBGene00032983	Is predicted to encode a protein with the following domains: Innexin and Innexin. Is an ortholog of C. elegans inx-21.
WBGene00032984	Is an ortholog of C. elegans F53F10.1.
WBGene00032985	Is an ortholog of C. elegans T03F1.6 and chrI_pilon.g588.
WBGene00032986	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans T03F1.11.
WBGene00032987	Predicted to enable rRNA (adenine-N6,N6-)-dimethyltransferase activity. Predicted to be involved in rRNA modification. Is an ortholog of C. elegans tfbm-1.
WBGene00032988	Predicted to enable rRNA (adenine-N6,N6-)-dimethyltransferase activity. Predicted to be involved in rRNA modification. Is an ortholog of C. elegans tfbm-1.
WBGene00032989	Predicted to enable guanylate kinase activity. Predicted to be involved in purine nucleotide metabolic process. Is an ortholog of C. elegans guk-1.
WBGene00032990	Is an ortholog of C. elegans hcp-4. In C. elegans, hcp-4 is involved in several processes, including kinetochore assembly; mitotic nuclear division; and negative regulation of mitotic centrosome separation.
WBGene00032991	Predicted to enable phosphoglycerate kinase activity. Predicted to be involved in glycolytic process. Is an ortholog of C. elegans pgk-1.
WBGene00032992	Predicted to be involved in ubiquinone biosynthetic process. Is an ortholog of C. elegans coq-4. In C. elegans, coq-4 is involved in ubiquinone biosynthetic process.
WBGene00032993	Predicted to be involved in ubiquinone biosynthetic process. Is an ortholog of C. elegans coq-4. In C. elegans, coq-4 is involved in ubiquinone biosynthetic process.
WBGene00032994	Predicted to enable ubiquitin-like modifier activating enzyme activity. Is an ortholog of C. elegans uba-5. In C. elegans, uba-5 is involved in determination of adult lifespan; reproduction; and stress response to metal ion.
WBGene00032995	Is predicted to encode a protein with the following domains: Integral membrane protein S linking to the trans Golgi network and Integral membrane protein SYS1-related. Is an ortholog of C. elegans T03F1.12.
WBGene00032996	Predicted to be involved in RNA processing. Is an ortholog of C. elegans syf-1.
WBGene00032997	Is an ortholog of C. elegans C50F2.2.
WBGene00032998	Predicted to be involved in defense response to other organism. Is an ortholog of C. elegans abf-2. In C. elegans, abf-2 is involved in defense response to Gram-negative bacterium and defense response to Gram-positive bacterium.
WBGene00032999	Is an ortholog of C. elegans C50F2.4.
WBGene00033000	Predicted to enable sodium channel activity. Predicted to be involved in sodium ion transport. Predicted to be located in membrane. Is an ortholog of C. elegans acd-5.
WBGene00033001	Predicted to be a structural constituent of cuticle. Is an ortholog of C. elegans col-51.
WBGene00033002	Predicted to be a structural constituent of cuticle. Is an ortholog of C. elegans col-50.
WBGene00033003	Predicted to enable voltage-gated calcium channel activity. Predicted to be involved in calcium ion transmembrane transport. Predicted to be part of voltage-gated calcium channel complex. Is an ortholog of C. elegans ccb-1. In C. elegans, ccb-1 is involved in positive regulation of locomotion; regulation of calcium ion transport; and striated muscle contraction involved in embryonic body morphogenesis.
WBGene00033004	Predicted to enable galactoside 2-alpha-L-fucosyltransferase activity. Predicted to be involved in carbohydrate metabolic process. Predicted to be located in membrane. Is an ortholog of C. elegans EGAP9.3 and T28F2.1.
WBGene00033005	Is predicted to encode a protein with the following domains: Cupin superfamily protein; JmjC domain; and JmjC domain-containing. Is an ortholog of C. elegans jmjc-1. In C. elegans, jmjc-1 is involved in several processes, including response to ethanol; response to heat; and response to osmotic stress.
WBGene00033006	Predicted to enable carbonate dehydratase activity and zinc ion binding activity. Is an ortholog of C. elegans cah-6.
WBGene00033007	none available
WBGene00033008	Is predicted to encode a protein with the following domains: MANEC domain and Seven cysteines, N-terminal. Is an ortholog of C. elegans Y47G6A.32.
WBGene00033009	Is predicted to encode a protein with the following domains: RING-type zinc-finger; Zinc finger, RING-type; Zinc finger, RING/FYVE/PHD-type; and RING-type zinc-finger, LisH dimerisation motif. Is an ortholog of C. elegans T08D2.5 and T12F5.2.
WBGene00033010	Is predicted to encode a protein with the following domains: La domain; La-type HTH domain; Winged helix-like DNA-binding domain superfamily; and Winged helix DNA-binding domain superfamily. Is an ortholog of C. elegans larp-5.
WBGene00033011	Is an ortholog of C. elegans sld-2.
WBGene00033012	Is predicted to encode a protein with the following domains: Innexin and Innexin. Is an ortholog of C. elegans inx-13. In C. elegans, inx-13 is involved in positive regulation of nematode male tail tip morphogenesis.
WBGene00033013	Is predicted to encode a protein with the following domains: Innexin and Innexin. Is an ortholog of C. elegans inx-12. In C. elegans, inx-12 is involved in positive regulation of nematode male tail tip morphogenesis.
WBGene00033014	Predicted to enable sodium channel activity. Predicted to be involved in sodium ion transport. Predicted to be located in membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans asic-1. In C. elegans, asic-1 is involved in positive regulation of dopamine secretion.
WBGene00033015	Is predicted to encode a protein with the following domains: AMP-binding enzyme C-terminal domain; AMP-binding enzyme; AMP-dependent synthetase/ligase; AMP-binding enzyme, C-terminal domain; and ANL, N-terminal domain. Is an ortholog of C. elegans C32E8.6.
WBGene00033016	Predicted to enable protein domain specific binding activity. Is an ortholog of C. elegans ric-19. In C. elegans, ric-19 is involved in dense core granule maturation; regulation of locomotion involved in locomotory behavior; and regulation of neurotransmitter secretion.
WBGene00033017	Is predicted to encode a protein with the following domains: FHA domain; Forkhead-associated (FHA) domain; and SMAD/FHA domain superfamily. Is an ortholog of C. elegans pmlr-1.
WBGene00033018	Is predicted to encode a protein with the following domains: p25-alpha; P25-alpha; and EF-hand domain pair. Is an ortholog of C. elegans tppp-1.
WBGene00033019	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans rpl-13.
WBGene00033020	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Predicted to be located in membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans ptr-2. In C. elegans, ptr-2 is involved in mitotic cytokinesis and molting cycle.
WBGene00033021	Predicted to enable protein tyrosine kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans R11E3.1.
WBGene00033022	Predicted to enable catalytic activity. Is an ortholog of C. elegans C32E8.9.
WBGene00033023	Predicted to enable 1-phosphatidylinositol binding activity and clathrin binding activity. Predicted to be involved in clathrin coat assembly. Predicted to be located in clathrin-coated vesicle. Is an ortholog of C. elegans unc-11. In C. elegans, unc-11 is involved in several processes, including endocytosis; positive regulation of necrotic cell death; and protein localization to postsynaptic membrane.
WBGene00033024	Predicted to enable ubiquitin protein ligase activity and zinc ion binding activity. Predicted to be involved in ubiquitin-dependent protein catabolic process via the N-end rule pathway. Is an ortholog of C. elegans ubr-1. In C. elegans, ubr-1 is involved in negative regulation of glutamate metabolic process and regulation of backward locomotion.
WBGene00033025	Predicted to be a structural constituent of nuclear pore. Predicted to be part of nuclear pore. Is an ortholog of C. elegans npp-11. In C. elegans, npp-11 is involved in embryo development; establishment of mitotic spindle orientation; and nucleus organization.
WBGene00033026	Predicted to enable GTP binding activity and GTPase activity. Is an ortholog of C. elegans unc-108. In C. elegans, unc-108 is involved in several processes, including dense core granule maturation; phagosome maturation involved in apoptotic cell clearance; and regulation of locomotion involved in locomotory behavior.
WBGene00033027	Predicted to be involved in mitochondrial pyruvate transmembrane transport. Predicted to be located in mitochondrial inner membrane. Is an ortholog of C. elegans mpc-2.
WBGene00033028	none available
WBGene00033029	Predicted to enable catalytic activity. Predicted to be involved in polyamine biosynthetic process. Is an ortholog of C. elegans F53F10.2.
WBGene00033030	Predicted to enable ATP binding activity; nucleic acid binding activity; and zinc ion binding activity. Is an ortholog of C. elegans glh-4. In C. elegans, glh-4 is involved in gamete generation and regulation of cell population proliferation.
WBGene00033031	none available
WBGene00033032	Predicted to enable chromatin binding activity and histone-lysine N-methyltransferase activity. Predicted to be located in nucleus. Expressed in head; hypodermis; neurons; and tail. Is an ortholog of C. elegans lin-59. In C. elegans, lin-59 is involved in several processes, including ectodermal cell fate specification; nematode male tail tip morphogenesis; and oviposition.
WBGene00033033	Is an ortholog of C. elegans F21A9.1.
WBGene00033034	Is an ortholog of C. elegans F21A9.1.
WBGene00033035	Predicted to enable RNA polymerase II-specific DNA-binding transcription factor binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Is an ortholog of C. elegans F21A9.2.
WBGene00033036	Predicted to be involved in DNA damage checkpoint signaling. Predicted to be located in nucleolus. Predicted to be part of checkpoint clamp complex. Is an ortholog of C. elegans hus-1. In C. elegans, hus-1 is involved in several processes, including cellular response to DNA damage stimulus; determination of adult lifespan; and telomere maintenance.
WBGene00033037	Predicted to enable ATP binding activity and mismatched DNA binding activity. Predicted to be involved in mismatch repair. Predicted to be part of mismatch repair complex. Is an ortholog of C. elegans msh-2. In C. elegans, msh-2 is involved in cellular response to DNA damage stimulus; maintenance of DNA repeat elements; and reproduction.
WBGene00033038	Predicted to be involved in lipid metabolic process. Is an ortholog of C. elegans ipla-4.
WBGene00033039	Predicted to enable RNA binding activity. Predicted to be involved in regulation of RNA splicing and regulation of cell cycle. Is an ortholog of C. elegans D1037.1.
WBGene00033040	Predicted to enable GTP binding activity and GTPase activity. Is an ortholog of C. elegans rab-8. In C. elegans, rab-8 is involved in several processes, including embryonic genitalia morphogenesis; negative regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process; and protein secretion.
WBGene00033041	Predicted to enable ferric iron binding activity. Predicted to be involved in cellular iron ion homeostasis and iron ion transport. Is an ortholog of C. elegans ftn-2. In C. elegans, ftn-2 is involved in defense response to Gram-positive bacterium.
WBGene00033042	Predicted to enable semaphorin receptor binding activity. Is an ortholog of C. elegans smp-2. In C. elegans, smp-2 is involved in nematode male tail mating organ morphogenesis.
WBGene00033043	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans Y106G6D.4.
WBGene00033044	Is an ortholog of C. elegans W02A2.8.
WBGene00033045	Predicted to enable metal ion binding activity. Is an ortholog of C. elegans mex-5. In C. elegans, mex-5 is involved in regulation of protein localization.
WBGene00033046	Predicted to be involved in sister chromatid cohesion. Predicted to be part of cohesin complex. Is an ortholog of C. elegans rec-8. In C. elegans, rec-8 is involved in double-strand break repair; meiotic chromosome segregation; and regulation of centriole-centriole cohesion.
WBGene00033047	Predicted to enable peptidyl-prolyl cis-trans isomerase activity. Is an ortholog of C. elegans fkb-5.
WBGene00033048	Is predicted to encode a protein with the following domain: CD164-related protein. Is an ortholog of C. elegans C50F2.7.
WBGene00033049	Is predicted to encode a protein with the following domains: Guanylate kinase; Guanylate kinase/L-type calcium channel beta subunit; P-loop containing nucleoside triphosphate hydrolase; and SH3-like domain superfamily. Is an ortholog of C. elegans magu-3.
WBGene00033050	Predicted to enable threonine-type endopeptidase activity. Predicted to be involved in proteolysis involved in cellular protein catabolic process. Predicted to be part of proteasome core complex. Is an ortholog of C. elegans pbs-4.
WBGene00033051	Predicted to be involved in translation. Is an ortholog of C. elegans mrrf-1.
WBGene00033052	none available
WBGene00033053	Is an ortholog of C. elegans T20F5.4 and T20F5.5.
WBGene00033054	Is predicted to encode a protein with the following domains: Ring finger domain; Zinc finger, RING-type; and Zinc finger, RING/FYVE/PHD-type. Is an ortholog of C. elegans T20F5.6.
WBGene00033055	Is predicted to encode a protein with the following domains: Ring finger domain; Zinc finger, RING-type; and Zinc finger, RING/FYVE/PHD-type. Is an ortholog of C. elegans T20F5.6.
WBGene00033056	Is predicted to encode a protein with the following domains: zinc-RING finger domain; Zinc finger, RING-type; and Zinc finger, RING/FYVE/PHD-type. Is an ortholog of C. elegans T20F5.7.
WBGene00033057	Is an ortholog of C. elegans T21E3.2.
WBGene00033058	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation. Is an ortholog of C. elegans egg-4. In C. elegans, egg-4 is involved in several processes, including female gamete generation; negative regulation of protein kinase activity; and positive regulation of protein localization to cell cortex.
WBGene00033059	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans lrp-2. In C. elegans, lrp-2 is involved in regulation of cell migration.
WBGene00033060	Is predicted to encode a protein with the following domains: Innexin and Innexin. Is an ortholog of C. elegans inx-17.
WBGene00033061	Is predicted to encode a protein with the following domains: Innexin and Innexin. Is an ortholog of C. elegans inx-16. In C. elegans, inx-16 is involved in calcium-mediated signaling; regulation of defecation rhythm; and regulation of neuromuscular synaptic transmission.
WBGene00033062	Is predicted to encode a protein with the following domains: Innexin and Innexin. Is an ortholog of C. elegans inx-15.
WBGene00033063	Is an ortholog of C. elegans R12E2.8.
WBGene00033064	Is an ortholog of C. elegans R12E2.14 and R12E2.15.
WBGene00033065	Is an ortholog of C. elegans R12E2.14 and R12E2.15.
WBGene00033066	Is an ortholog of C. elegans R12E2.14 and R12E2.15.
WBGene00033067	Predicted to enable arylesterase activity. Is an ortholog of C. elegans poml-4.
WBGene00033068	Predicted to enable arylesterase activity. Is an ortholog of C. elegans poml-2.
WBGene00033069	Predicted to enable D-threo-aldose 1-dehydrogenase activity and glutamate-cysteine ligase catalytic subunit binding activity. Predicted to be involved in glutathione biosynthetic process. Is an ortholog of C. elegans E01A2.1.
WBGene00033070	Is predicted to encode a protein with the following domain: Akirin. Is an ortholog of C. elegans akir-1.
WBGene00033071	Is predicted to encode a protein with the following domains: Diphthamide synthase; Diphthamide synthase domain; Rossmann-like alpha/beta/alpha sandwich fold; and Diphthine--ammonia ligase/Uncharacterised protein MJ0570. Is an ortholog of C. elegans dph-6.
WBGene00033072	Predicted to be involved in mRNA processing. Is an ortholog of C. elegans E01A2.2.
WBGene00033073	Predicted to enable chromatin binding activity. Is an ortholog of C. elegans let-504.
WBGene00033074	Predicted to enable signaling receptor binding activity. Predicted to be involved in Wnt signaling pathway. Predicted to be located in extracellular region. Is an ortholog of C. elegans lin-44. In C. elegans, lin-44 is involved in several processes, including cell migration; nematode male tail tip morphogenesis; and positive regulation of motor neuron migration.
WBGene00033075	Predicted to enable sodium channel activity. Predicted to be involved in sodium ion transport. Predicted to be located in membrane. Is an ortholog of C. elegans acd-1. In C. elegans, acd-1 is involved in response to acidic pH and sodium ion transport.
WBGene00033076	Predicted to enable sodium channel activity. Predicted to be involved in sodium ion transport. Predicted to be located in membrane. Is an ortholog of C. elegans acd-2.
WBGene00033077	none available
WBGene00033078	Predicted to enable ATP binding activity; guanyl-nucleotide exchange factor activity; and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans unc-89. In C. elegans, unc-89 is involved in several processes, including myofibril assembly; pharyngeal gland morphogenesis; and regulation of striated muscle contraction.
WBGene00033079	Is predicted to encode a protein with the following domains: Lectin C-type domain; C-type lectin-like; C-type lectin-like/link domain superfamily; and C-type lectin fold. Is an ortholog of C. elegans clec-89.
WBGene00033080	Is an ortholog of C. elegans bub-1. In C. elegans, bub-1 is involved in several processes, including meiotic cell cycle; positive regulation of nematode male tail tip morphogenesis; and protein localization to kinetochore involved in kinetochore assembly.
WBGene00033081	Is predicted to encode a protein with the following domains: Chromo (CHRromatin Organisation MOdifier) domain; Chromo/chromo shadow domain; Chromo-like domain superfamily; and Chromo domain.
WBGene00033082	Predicted to enable guanyl-nucleotide exchange factor activity. Is an ortholog of C. elegans unc-73. In C. elegans, unc-73 is involved in several processes, including cellular component organization; generation of neurons; and modulation of chemical synaptic transmission.
WBGene00033083	none available
WBGene00033084	none available
WBGene00033085	none available
WBGene00033086	Predicted to enable cyclin-dependent protein serine/threonine kinase regulator activity. Is an ortholog of C. elegans Y71G12B.27.
WBGene00033087	Is an ortholog of C. elegans F28H1.1.
WBGene00033088	Is predicted to encode a protein with the following domains: Calponin homology (CH) domain; Calponin homology domain; Smooth muscle protein/calponin; and CH domain superfamily. Is an ortholog of C. elegans cpn-3.
WBGene00033089	Predicted to enable ATP binding activity; alanine-tRNA ligase activity; and nucleic acid binding activity. Predicted to be involved in alanyl-tRNA aminoacylation. Predicted to be located in cytoplasm. Is an ortholog of C. elegans aars-2.
WBGene00033090	Is an ortholog of C. elegans F28H1.5.
WBGene00033091	Predicted to be located in membrane. Is an ortholog of C. elegans F28H1.4.
WBGene00033092	Predicted to enable orotate phosphoribosyltransferase activity. Predicted to be involved in nucleoside metabolic process. Is an ortholog of C. elegans R12E2.11. In C. elegans, R12E2.11 is involved in UMP biosynthetic process.
WBGene00033093	Predicted to enable rRNA binding activity. Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans mrps-6.
WBGene00033094	Predicted to enable isopeptidase activity and metallopeptidase activity. Is an ortholog of C. elegans rpn-8. In C. elegans, rpn-8 is involved in programmed cell death involved in cell development.
WBGene00033095	Is predicted to encode a protein with the following domains: MIR domain; MIR motif; and Mir domain superfamily. Is an ortholog of C. elegans R12E2.13. In C. elegans, R12E2.13 is involved in innate immune response.
WBGene00033096	Is predicted to encode a protein with the following domains: Sad1 / UNC-like C-terminal and SUN domain. Is an ortholog of C. elegans suco-1.
WBGene00033097	Is predicted to encode a protein with the following domains: BTB/POZ domain; BTB And C-terminal Kelch; Kelch motif; BTB/POZ domain; Kelch repeat type 1; SKP1/BTB/POZ domain superfamily; BTB/Kelch-associated; Kelch-type beta propeller; and BTB-kelch protein. Is an ortholog of C. elegans kel-20.
WBGene00033098	Predicted to enable nucleic acid binding activity. Is an ortholog of C. elegans ppw-1 and sago-2.
WBGene00033099	Predicted to enable actin binding activity. Predicted to be involved in cell morphogenesis and cytoskeleton organization. Is an ortholog of C. elegans cas-2. In C. elegans, cas-2 is involved in regulation of actin filament polymerization.
WBGene00033100	Is predicted to encode a protein with the following domains: WD domain, G-beta repeat; WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; G-protein beta WD-40 repeat; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans snrp-40.2.
WBGene00033101	Predicted to enable aspartic-type endopeptidase activity. Predicted to be involved in protein processing. Predicted to be integral component of membrane. Is an ortholog of C. elegans hop-1. In C. elegans, hop-1 is involved in several processes, including oviposition; positive regulation of Notch signaling pathway; and regulation of vulval development.
WBGene00033102	Predicted to enable nucleic acid binding activity. Is an ortholog of C. elegans acin-1. In C. elegans, acin-1 is involved in gonad morphogenesis and regulation of cell migration.
WBGene00033103	Is predicted to encode a protein with the following domains: PDZ domain; SAM domain (Sterile alpha motif); PDZ domain; PDZ domain; Sterile alpha motif domain; Sterile alpha motif/pointed domain superfamily; PDZ superfamily; Neurabin-1/2, PDZ domain; and Neurabin-like family. Is an ortholog of C. elegans nab-1. In C. elegans, nab-1 is involved in synapse assembly.
WBGene00033104	none available
WBGene00033105	Is predicted to encode a protein with the following domains: Innexin and Innexin. Is an ortholog of C. elegans eat-5.
WBGene00033106	none available
WBGene00033107	Is an ortholog of C. elegans F52A8.3.
WBGene00033108	none available
WBGene00033109	Predicted to be involved in signal transduction. Is an ortholog of C. elegans chrI_pilon.g1368 and gpb-2. In C. elegans, gpb-2 is involved in several processes, including cellular response to nitrogen compound; regulation of oviposition; and regulation of pharyngeal pumping.
WBGene00033110	Is predicted to encode a protein with the following domains: Predicted coiled-coil domain-containing protein; Uncharacterised domain KLRAQ/TTKRSYEDQ, N-terminal; and Protein phosphatase 1 regulatory subunit 21. Is an ortholog of C. elegans F33E11.3.
WBGene00033111	Predicted to enable extracellular ligand-gated ion channel activity and transmembrane signaling receptor activity. Predicted to be involved in ion transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans lgc-26. In C. elegans, lgc-26 is involved in determination of adult lifespan and endocytosis.
WBGene00033112	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str and 7TM GPCR, serpentine receptor class r (Str).
WBGene00033113	Is an ortholog of C. elegans F48C1.8.
WBGene00033114	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str and 7TM GPCR, serpentine receptor class r (Str). Is an ortholog of C. elegans str-122.
WBGene00033115	Predicted to enable transmembrane signaling receptor activity. Predicted to be involved in sensory perception of chemical stimulus. Predicted to be located in membrane.
WBGene00033116	Predicted to enable transmembrane signaling receptor activity. Predicted to be involved in sensory perception of chemical stimulus. Predicted to be located in membrane. Is an ortholog of C. elegans srg-61.
WBGene00033117	Is an ortholog of C. elegans C54E10.1; T08G5.8; and T08G5.9.
WBGene00033118	Predicted to enable transmembrane signaling receptor activity. Predicted to be involved in sensory perception of chemical stimulus. Predicted to be located in membrane. Is an ortholog of C. elegans srg-62.
WBGene00033119	Predicted to enable transmembrane signaling receptor activity. Predicted to be involved in sensory perception of chemical stimulus. Predicted to be located in membrane. Is an ortholog of C. elegans srg-58.
WBGene00033120	Predicted to enable oxidoreductase activity.
WBGene00033121	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans R05D8.7 and chrV_pilon.g13546.
WBGene00033122	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans R05D8.7.
WBGene00033123	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans R05D8.7.
WBGene00033124	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srt and 7TM GPCR, serpentine receptor class t (Srt). Is an ortholog of C. elegans srt-2.
WBGene00033125	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans R05D8.7.
WBGene00033126	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans dhs-14.
WBGene00033127	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans dhs-14.
WBGene00033128	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans dhs-14.
WBGene00033129	none available
WBGene00033130	Is predicted to encode a protein with the following domains: AMP-binding enzyme; AMP-dependent synthetase/ligase; and ANL, N-terminal domain. Is an ortholog of C. elegans acs-3.
WBGene00033131	Predicted to be located in Golgi membrane. Is an ortholog of C. elegans F36H9.5.
WBGene00033132	Is an ortholog of C. elegans F36H9.2.
WBGene00033133	none available
WBGene00033134	Is an ortholog of C. elegans F36H9.1.
WBGene00033135	none available
WBGene00033136	Predicted to be involved in regulation of muscle contraction. Predicted to be part of troponin complex. Is an ortholog of C. elegans tnt-4. In C. elegans, tnt-4 is involved in several processes, including nematode larval development; pharyngeal gland morphogenesis; and pharynx development.
WBGene00033137	Is predicted to encode a protein with the following domains: PapD-like superfamily and Immunoglobulin-like fold.
WBGene00033138	Predicted to be involved in lipid metabolic process. Is an ortholog of C. elegans T08B1.4.
WBGene00033139	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans T08B1.1.
WBGene00033140	Is an ortholog of C. elegans F59A7.5.
WBGene00033141	Is an ortholog of C. elegans Y40B10A.5.
WBGene00033142	Predicted to enable O-methyltransferase activity. Is an ortholog of C. elegans comt-5.
WBGene00033143	Predicted to enable O-methyltransferase activity. Is an ortholog of C. elegans comt-3.
WBGene00033144	Predicted to enable O-methyltransferase activity. Is an ortholog of C. elegans comt-4; comt-3; and comt-2.
WBGene00033145	Is an ortholog of C. elegans msp-142; msp-3; and msp-38.
WBGene00033146	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans nhr-86.
WBGene00033147	Predicted to enable lipid binding activity. Is an ortholog of C. elegans lbp-9.
WBGene00033148	Predicted to enable phospholipase activity. Is an ortholog of C. elegans Y40B10A.9.
WBGene00033149	Is predicted to encode a protein with the following domains: Glycosyltransferase family 92 and Glycosyltransferase family 92. Is an ortholog of C. elegans F36F12.3 and chrV_pilon.g13377.
WBGene00033150	Is predicted to encode a protein with the following domains: Glycosyltransferase family 92 and Glycosyltransferase family 92. Is an ortholog of C. elegans F36F12.1.
WBGene00033151	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srx and 7TM GPCR, serpentine receptor class x  (Srx). Is an ortholog of C. elegans srx-115.
WBGene00033152	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str and 7TM GPCR, serpentine receptor class r (Str). Is an ortholog of C. elegans str-196.
WBGene00033153	Is predicted to encode a protein with the following domains: Transmembrane glycoprotein and Transmembrane glycoprotein. Is an ortholog of C. elegans Y47H9C.1.
WBGene00033154	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Is an ortholog of C. elegans T22F3.7 and T22F3.8.
WBGene00033155	Is an ortholog of C. elegans K02E2.8.
WBGene00033156	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Is an ortholog of C. elegans T22F3.10.
WBGene00033157	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Is an ortholog of C. elegans T22F3.11.
WBGene00033158	Is predicted to encode a protein with the following domains: BTB And C-terminal Kelch and BTB/Kelch-associated. Is an ortholog of C. elegans C27D8.2.
