stable_id	description
WBGene00204646	none available
WBGene00204647	none available
WBGene00204648	none available
WBGene00204649	none available
WBGene00204650	none available
WBGene00204651	none available
WBGene00204652	none available
WBGene00204653	none available
WBGene00204654	none available
WBGene00204655	Predicted to enable DNA binding activity. Is an ortholog of C. elegans chrIII_pilon.g9139 and php-3. In C. elegans, php-3 is involved in positive regulation of nematode male tail tip morphogenesis.
WBGene00204656	none available
WBGene00204657	none available
WBGene00204658	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srt and 7TM GPCR, serpentine receptor class t (Srt).
WBGene00204659	none available
WBGene00204660	none available
WBGene00204661	none available
WBGene00204662	none available
WBGene00204663	none available
WBGene00204664	none available
WBGene00204665	Predicted to enable DNA binding activity. Predicted to be involved in mRNA splicing, via spliceosome. Predicted to be located in nucleus. Is an ortholog of C. elegans F43G9.12 and chrI_pilon.g1636.
WBGene00204666	Predicted to enable DNA binding activity and protein heterodimerization activity. Predicted to be part of nucleosome. Is an ortholog of C. elegans his-3; his-35; and his-12.
WBGene00204667	none available
WBGene00204668	none available
WBGene00204669	Predicted to enable G protein-coupled receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane.
WBGene00204670	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated.
WBGene00204671	none available
WBGene00204672	none available
WBGene00204673	none available
WBGene00204674	none available
WBGene00204675	none available
WBGene00204676	none available
WBGene00204677	none available
WBGene00204678	none available
WBGene00204679	none available
WBGene00204680	Is predicted to encode a protein with the following domain: PapD-like superfamily.
WBGene00204681	none available
WBGene00204682	none available
WBGene00204683	none available
WBGene00204684	none available
WBGene00204685	none available
WBGene00204686	none available
WBGene00204687	none available
WBGene00204688	none available
WBGene00204689	none available
WBGene00204690	none available
WBGene00204691	none available
WBGene00204692	none available
WBGene00204693	none available
WBGene00204694	Is predicted to encode a protein with the following domain: Thrombospondin type-1 (TSP1) repeat superfamily.
WBGene00204695	none available
WBGene00204696	Predicted to be integral component of membrane. Is an ortholog of C. elegans chrI_pilon.g2986 and ptr-23. In C. elegans, ptr-23 is involved in endocytosis and molting cycle.
WBGene00204697	none available
WBGene00204698	none available
WBGene00204699	none available
WBGene00204700	none available
WBGene00204701	none available
WBGene00204702	Is predicted to encode a protein with the following domain: Cystine-knot cytokine.
WBGene00204703	none available
WBGene00204704	none available
WBGene00204705	none available
WBGene00204706	none available
WBGene00204707	Is an ortholog of C. elegans F48C1.6 and chrI_pilon.g886.
WBGene00204708	none available
WBGene00204709	none available
WBGene00204710	none available
WBGene00204711	none available
WBGene00204712	none available
WBGene00204713	none available
WBGene00204714	none available
WBGene00204715	none available
WBGene00204716	none available
WBGene00204717	none available
WBGene00204718	none available
WBGene00204719	none available
WBGene00204720	none available
WBGene00204721	none available
WBGene00204722	none available
WBGene00204723	none available
WBGene00204724	none available
WBGene00204725	none available
WBGene00204726	none available
WBGene00204727	none available
WBGene00204728	none available
WBGene00204729	none available
WBGene00204730	none available
WBGene00204731	none available
WBGene00204732	none available
WBGene00204733	none available
WBGene00204734	none available
WBGene00204735	none available
WBGene00204736	none available
WBGene00204737	none available
WBGene00204738	none available
WBGene00204739	Predicted to enable ATP binding activity and DNA binding activity. Predicted to be involved in DNA duplex unwinding; DNA replication initiation; and negative regulation of DNA helicase activity. Predicted to be located in nucleus. Predicted to be part of MCM complex. Is an ortholog of C. elegans chrII_pilon.g6081 and mcm-2.
WBGene00204740	Predicted to be involved in signal transduction. Is an ortholog of C. elegans chrIII_pilon.g7544 and tag-325.
WBGene00204741	none available
WBGene00204742	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str and 7TM GPCR, serpentine receptor class r (Str).
WBGene00204743	none available
WBGene00204744	none available
WBGene00204745	Is predicted to encode a protein with the following domains: E2F-associated phosphoprotein and E2F-associated phosphoprotein. Is an ortholog of C. elegans F48E8.2 and chrIII_pilon.g7715.
WBGene00204746	none available
WBGene00204747	none available
WBGene00204748	none available
WBGene00204749	none available
WBGene00204750	none available
WBGene00204751	none available
WBGene00204752	none available
WBGene00204753	none available
WBGene00204754	none available
WBGene00204755	none available
WBGene00204756	Predicted to enable ATP binding activity and MAP kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans chrIII_pilon.g7399 and mpk-1. In C. elegans, mpk-1 is involved in several processes, including intracellular signal transduction; oocyte maturation; and positive regulation of macromolecule metabolic process.
WBGene00204757	none available
WBGene00204758	none available
WBGene00204759	none available
WBGene00204760	none available
WBGene00204761	none available
WBGene00204762	none available
WBGene00204763	none available
WBGene00204764	none available
WBGene00204765	none available
WBGene00204766	none available
WBGene00204767	Predicted to enable DNA binding activity.
WBGene00204768	none available
WBGene00204769	none available
WBGene00204770	none available
WBGene00204771	none available
WBGene00204772	none available
WBGene00204773	none available
WBGene00204774	none available
WBGene00204775	none available
WBGene00204776	none available
WBGene00204777	none available
WBGene00204778	none available
WBGene00204779	none available
WBGene00204780	none available
WBGene00204781	none available
WBGene00204782	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans ZK829.1 and chrIV_pilon.g11967.
WBGene00204783	none available
WBGene00204784	none available
WBGene00204785	none available
WBGene00204786	none available
WBGene00204787	none available
WBGene00204788	none available
WBGene00204789	none available
WBGene00204790	none available
WBGene00204791	none available
WBGene00204792	none available
WBGene00204793	none available
WBGene00204794	none available
WBGene00204795	none available
WBGene00204796	none available
WBGene00204797	none available
WBGene00204798	none available
WBGene00204799	none available
WBGene00204800	none available
WBGene00204801	none available
WBGene00204802	Is predicted to encode a protein with the following domains: Phlebovirus glycoprotein G2 fusion domain; Family of unknown function (DUF5641); Phlebovirus glycoprotein G2, fusion domain; and Domain of unknown function DUF5641.
WBGene00204803	none available
WBGene00204804	none available
WBGene00204805	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srd and 7TM GPCR, serpentine receptor class d (Srd).
WBGene00204806	none available
WBGene00204807	none available
WBGene00204808	none available
WBGene00204809	none available
WBGene00204810	none available
WBGene00204811	none available
WBGene00204812	none available
WBGene00204813	Predicted to enable glycosyltransferase activity. Predicted to be located in membrane. Is an ortholog of C. elegans ZC250.2 and chrV_pilon.g14316.
WBGene00204814	none available
WBGene00204815	none available
WBGene00204816	none available
WBGene00204817	none available
WBGene00204818	none available
WBGene00204819	none available
WBGene00204820	none available
WBGene00204821	none available
WBGene00204822	none available
WBGene00204823	none available
WBGene00204824	none available
WBGene00204825	none available
WBGene00204826	none available
WBGene00204827	none available
WBGene00204828	none available
WBGene00204829	none available
WBGene00204830	none available
WBGene00204831	none available
WBGene00204832	none available
WBGene00204833	Is predicted to encode a protein with the following domains: MSP (Major sperm protein) domain; Major sperm protein (MSP) domain; PapD-like superfamily; and Immunoglobulin-like fold.
WBGene00204834	Predicted to enable catalytic activity. Is an ortholog of C. elegans adsl-1 and chrI_pilon.g1346.
WBGene00204835	none available
WBGene00204836	none available
WBGene00204837	none available
WBGene00204838	none available
WBGene00204839	none available
WBGene00204840	none available
WBGene00204841	Predicted to enable general transcription initiation factor activity and protein heterodimerization activity. Predicted to be involved in negative regulation of transcription by RNA polymerase II. Predicted to be part of negative cofactor 2 complex. Is an ortholog of C. elegans chrIII_pilon.g9325 and dro-1.
WBGene00204842	none available
WBGene00204843	none available
WBGene00204844	none available
WBGene00204845	none available
WBGene00204846	none available
WBGene00204847	none available
WBGene00204848	none available
WBGene00204849	none available
WBGene00204850	none available
WBGene00204851	none available
WBGene00204852	none available
WBGene00204853	none available
WBGene00204854	none available
WBGene00204855	none available
WBGene00204856	none available
WBGene00204857	Predicted to be integral component of membrane.
WBGene00204858	none available
WBGene00204859	none available
WBGene00204860	none available
WBGene00204861	none available
WBGene00204862	none available
WBGene00204863	none available
WBGene00204864	none available
WBGene00204865	none available
WBGene00204866	none available
WBGene00204867	none available
WBGene00204868	none available
WBGene00204869	none available
WBGene00204870	none available
WBGene00204871	none available
WBGene00204872	none available
WBGene00204873	Predicted to enable fatty-acyl-CoA binding activity. Is an ortholog of C. elegans acbp-7 and chrIII_pilon.g7556.
WBGene00204874	none available
WBGene00204875	none available
WBGene00204876	none available
WBGene00204877	Is predicted to encode a protein with the following domain: Glycosyl-transferase for dystroglycan.
WBGene00204878	none available
WBGene00204879	none available
WBGene00204880	none available
WBGene00204881	none available
WBGene00204882	none available
WBGene00204883	none available
WBGene00204884	none available
WBGene00204885	none available
WBGene00204886	none available
WBGene00204887	none available
WBGene00204888	none available
WBGene00204889	none available
WBGene00204890	none available
WBGene00204891	none available
WBGene00204892	none available
WBGene00204893	none available
WBGene00204894	none available
WBGene00204895	none available
WBGene00204896	none available
WBGene00204897	none available
WBGene00204898	none available
WBGene00204899	none available
WBGene00204900	none available
WBGene00204901	none available
WBGene00204902	Predicted to be involved in lipid metabolic process.
WBGene00204903	none available
WBGene00204904	none available
WBGene00204905	none available
WBGene00204906	none available
WBGene00204907	none available
WBGene00204908	Predicted to be a structural constituent of cuticle. Is an ortholog of C. elegans col-68; col-87; and chrIV_pilon.g9449.
WBGene00204909	none available
WBGene00204910	none available
WBGene00204911	none available
WBGene00204912	none available
WBGene00204913	none available
WBGene00204914	none available
WBGene00204915	none available
WBGene00204916	none available
WBGene00204917	none available
WBGene00204918	Predicted to enable chloride channel activity and glycosyltransferase activity. Predicted to be located in membrane.
WBGene00204919	Is predicted to encode a protein with the following domains: Protein of unknown function (DUF1759) and Protein of unknown function DUF1759.
WBGene00204920	none available
WBGene00204921	none available
WBGene00204922	none available
WBGene00204923	none available
WBGene00204924	none available
WBGene00204925	none available
WBGene00204926	none available
WBGene00204927	none available
WBGene00204928	none available
WBGene00204929	none available
WBGene00204930	none available
WBGene00204931	none available
WBGene00204932	none available
WBGene00204933	none available
WBGene00204934	none available
WBGene00204935	Is predicted to encode a protein with the following domains: CC domain and CC domain.
WBGene00204936	none available
WBGene00204937	none available
WBGene00204938	none available
WBGene00204939	none available
WBGene00204940	none available
WBGene00204941	none available
WBGene00204942	none available
WBGene00204943	none available
WBGene00204944	none available
WBGene00204945	none available
WBGene00204946	none available
WBGene00204947	none available
WBGene00204948	none available
WBGene00204949	none available
WBGene00204950	Is predicted to encode a protein with the following domains: Intermediate filament protein; Lamin Tail Domain; Lamin tail domain; Lamin tail domain superfamily; and Intermediate filament, rod domain. Is an ortholog of C. elegans chrI_pilon.g1669 and lmn-1. In C. elegans, lmn-1 is involved in several processes, including determination of adult lifespan; nuclear migration along microtubule; and nuclear pore localization.
WBGene00204951	none available
WBGene00204952	none available
WBGene00204953	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans nhr-173; nhr-36; and chrX_pilon.g19278.
WBGene00204954	none available
WBGene00204955	Is an ortholog of C. elegans Y51A2D.21 and chrV_pilon.g17725.
WBGene00204956	none available
WBGene00204957	none available
WBGene00204958	none available
WBGene00204959	none available
WBGene00204960	none available
WBGene00204961	none available
WBGene00204962	none available
WBGene00204963	none available
WBGene00204964	none available
WBGene00204965	none available
WBGene00204966	none available
WBGene00204967	none available
WBGene00204968	none available
WBGene00204969	none available
WBGene00204970	none available
WBGene00204971	none available
WBGene00204972	Predicted to enable proton transmembrane transporter activity. Predicted to be involved in ATP synthesis coupled proton transport. Predicted to be part of proton-transporting ATP synthase complex, coupling factor F(o). Is an ortholog of C. elegans Y82E9BR.3 and chrIII_pilon.g6960.
WBGene00204973	none available
WBGene00204974	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation. Is an ortholog of C. elegans F35C11.2; M05D6.3; and chrII_pilon.g5258.
WBGene00204975	none available
WBGene00204976	none available
WBGene00204977	none available
WBGene00204978	none available
WBGene00204979	Is predicted to encode a protein with the following domain: Thioredoxin-like superfamily.
WBGene00204980	Predicted to be integral component of membrane. Is an ortholog of C. elegans B0511.12 and chrI_pilon.g2106.
WBGene00204981	Predicted to enable ATP binding activity. Predicted to be integral component of membrane. Is an ortholog of C. elegans catp-1 and chrI_pilon.g2912. In C. elegans, catp-1 is involved in dauer larval development.
WBGene00204982	none available
WBGene00204983	none available
WBGene00204984	none available
WBGene00204985	none available
WBGene00204986	none available
WBGene00204987	none available
WBGene00204988	none available
WBGene00204989	none available
WBGene00204990	none available
WBGene00204991	Is predicted to encode a protein with the following domains: Calcium-activated chloride channel and Anoctamin. Is an ortholog of C. elegans anoh-2 and chrIV_pilon.g12510.
WBGene00204992	none available
WBGene00204993	none available
WBGene00204994	none available
WBGene00204995	none available
WBGene00204996	none available
WBGene00204997	none available
WBGene00204998	Predicted to be involved in rRNA processing. Predicted to be part of small-subunit processome. Is an ortholog of C. elegans Y53C12B.1 and chrII_pilon.g5582.
WBGene00204999	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans chrI_pilon.g574 and rpl-13.
WBGene00205000	none available
WBGene00205001	none available
WBGene00205002	none available
WBGene00205003	Is an ortholog of C. elegans Y37A1B.7 and chrIV_pilon.g12414.
WBGene00205004	none available
WBGene00205005	none available
WBGene00205006	none available
WBGene00205007	none available
WBGene00205008	none available
WBGene00205009	none available
WBGene00205010	none available
WBGene00205011	none available
WBGene00205012	none available
WBGene00205013	none available
WBGene00205014	none available
WBGene00205015	Is predicted to encode a protein with the following domains: Protein of unknown function (DUF775); Domain of unknown function DUF775; and OPI10 family. Is an ortholog of C. elegans F42A6.6 and chrIV_pilon.g9948.
WBGene00205016	none available
WBGene00205017	none available
WBGene00205018	none available
WBGene00205019	none available
WBGene00205020	none available
WBGene00205021	none available
WBGene00205022	none available
WBGene00205023	none available
WBGene00205024	none available
WBGene00205025	none available
WBGene00205026	none available
WBGene00205027	none available
WBGene00205028	none available
WBGene00205029	Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans ccar-1 and chrIV_pilon.g12418. In C. elegans, ccar-1 is involved in hemidesmosome assembly.
WBGene00205030	none available
WBGene00205031	none available
WBGene00205032	none available
WBGene00205033	Is an ortholog of C. elegans ZK682.7 and chrV_pilon.g15215.
WBGene00205034	none available
WBGene00205035	none available
WBGene00205036	none available
WBGene00205037	none available
WBGene00205038	none available
WBGene00205039	none available
WBGene00205040	none available
WBGene00205041	none available
WBGene00205042	none available
WBGene00205043	none available
WBGene00205044	none available
WBGene00205045	none available
WBGene00205046	none available
WBGene00205047	none available
WBGene00205048	none available
WBGene00205049	none available
WBGene00205050	none available
WBGene00205051	none available
WBGene00205052	none available
WBGene00205053	none available
WBGene00205054	none available
WBGene00205055	none available
WBGene00205056	none available
WBGene00205057	none available
WBGene00205058	none available
WBGene00205059	none available
WBGene00205060	none available
WBGene00205061	none available
WBGene00205062	none available
WBGene00205063	Predicted to enable fatty-acyl-CoA binding activity. Is an ortholog of C. elegans acbp-1 and chrI_pilon.g741. In C. elegans, acbp-1 is involved in determination of adult lifespan and lipid storage.
WBGene00205064	none available
WBGene00205065	none available
WBGene00205066	none available
WBGene00205067	none available
WBGene00205068	none available
WBGene00205069	none available
WBGene00205070	none available
WBGene00205071	none available
WBGene00205072	none available
WBGene00205073	none available
WBGene00205074	none available
WBGene00205075	none available
WBGene00205076	none available
WBGene00205077	none available
WBGene00205078	none available
WBGene00205079	none available
WBGene00205080	Is an ortholog of C. elegans T06G6.12 and chrI_pilon.g2582.
WBGene00205081	Predicted to enable sodium channel activity. Predicted to be involved in sodium ion transport. Predicted to be located in membrane. Is an ortholog of C. elegans chrIV_pilon.g10910 and del-7.
WBGene00205082	none available
WBGene00205083	none available
WBGene00205084	none available
WBGene00205085	none available
WBGene00205086	none available
WBGene00205087	none available
WBGene00205088	none available
WBGene00205089	none available
WBGene00205090	none available
WBGene00205091	none available
WBGene00205092	Predicted to enable sulfotransferase activity. Is an ortholog of C. elegans chrX_pilon.g18675 and hst-3.2. In C. elegans, hst-3.2 is involved in heparan sulfate proteoglycan biosynthetic process.
WBGene00205093	none available
WBGene00205094	none available
WBGene00205095	none available
WBGene00205096	none available
WBGene00205097	none available
WBGene00205098	none available
WBGene00205099	none available
WBGene00205100	none available
WBGene00205101	none available
WBGene00205102	none available
WBGene00205103	Predicted to enable G protein-coupled receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrIII_pilon.g7039 and ckr-2. In C. elegans, ckr-2 is involved in determination of adult lifespan and neuropeptide signaling pathway.
WBGene00205104	none available
WBGene00205105	none available
WBGene00205106	none available
WBGene00205107	none available
WBGene00205108	none available
WBGene00205109	none available
WBGene00205110	none available
WBGene00205111	none available
WBGene00205112	none available
WBGene00205113	none available
WBGene00205114	none available
WBGene00205115	none available
WBGene00205116	none available
WBGene00205117	none available
WBGene00205118	none available
WBGene00205119	none available
WBGene00205120	none available
WBGene00205121	none available
WBGene00205122	none available
WBGene00205123	none available
WBGene00205124	none available
WBGene00205125	none available
WBGene00205126	none available
WBGene00205127	none available
WBGene00205128	none available
WBGene00205129	none available
WBGene00205130	none available
WBGene00205131	none available
WBGene00205132	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation.
WBGene00205133	none available
WBGene00205134	none available
WBGene00205135	none available
WBGene00205136	none available
WBGene00205137	Predicted to be integral component of membrane. Is an ortholog of C. elegans K11C4.2 and chrV_pilon.g14542.
WBGene00205138	none available
WBGene00205139	none available
WBGene00205140	none available
WBGene00205141	Predicted to enable metalloendopeptidase activity. Predicted to be involved in proteolysis.
WBGene00205142	none available
WBGene00205143	none available
WBGene00205144	Is predicted to encode a protein with the following domains: BTB/POZ domain; MATH domain; BTB/POZ domain; MATH/TRAF domain; TRAF-like; and SKP1/BTB/POZ domain superfamily.
WBGene00205145	Is predicted to encode a protein with the following domains: Microfibril-associated/Pre-mRNA processing; Micro-fibrillar-associated protein 1, C-terminal; and Microfibrillar-associated protein 1.
WBGene00205146	none available
WBGene00205147	none available
WBGene00205148	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans kgb-1; kgb-2; and chrIV_pilon.g9503. In C. elegans, kgb-1 is involved in several processes, including gamete generation; response to inorganic substance; and response to toxic substance.
WBGene00205149	none available
WBGene00205150	none available
WBGene00205151	none available
WBGene00205152	none available
WBGene00205153	none available
WBGene00205154	none available
WBGene00205155	none available
WBGene00205156	none available
WBGene00205157	none available
WBGene00205158	none available
WBGene00205159	none available
WBGene00205160	none available
WBGene00205161	none available
WBGene00205162	none available
WBGene00205163	none available
WBGene00205164	none available
WBGene00205165	none available
WBGene00205166	none available
WBGene00205167	none available
WBGene00205168	none available
WBGene00205169	none available
WBGene00205170	Predicted to enable protein dimerization activity. Predicted to be involved in neuron development and regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrIII_pilon.g7673 and cnd-1. In C. elegans, cnd-1 is involved in axonal fasciculation and negative regulation of gliogenesis.
WBGene00205171	none available
WBGene00205172	Predicted to enable serine-type endopeptidase inhibitor activity. Is an ortholog of C. elegans T21D12.12 and chrIV_pilon.g9473.
WBGene00205173	none available
WBGene00205174	Is predicted to encode a protein with the following domains: Neuralized; Neuralized homology repeat (NHR) domain; Neuralized; and B30.2/SPRY domain superfamily.
WBGene00205175	Is predicted to encode a protein with the following domains: PHR domain; PHR; and PHR domain superfamily.
WBGene00205176	none available
WBGene00205177	none available
WBGene00205178	none available
WBGene00205179	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str and 7TM GPCR, serpentine receptor class r (Str).
WBGene00205180	none available
WBGene00205181	none available
WBGene00205182	none available
WBGene00205183	none available
WBGene00205184	Is predicted to encode a protein with the following domains: Ribosomal RNA-processing protein 7 (RRP7) C-terminal domain; Ribosomal RNA-processing protein 7, C-terminal domain; and Ribosomal RNA-processing protein 7. Is an ortholog of C. elegans ZC434.4 and chrI_pilon.g2016.
WBGene00205185	none available
WBGene00205186	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated.
WBGene00205187	none available
WBGene00205188	none available
WBGene00205189	none available
WBGene00205190	Predicted to enable calmodulin binding activity and small conductance calcium-activated potassium channel activity. Predicted to be involved in potassium ion transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrV_pilon.g16556 and kcnl-4.
WBGene00205191	none available
WBGene00205192	none available
WBGene00205193	none available
WBGene00205194	none available
WBGene00205195	none available
WBGene00205196	Predicted to enable cytokine activity. Predicted to be located in extracellular region. Is an ortholog of C. elegans chrX_pilon.g20698 and mam-6.
WBGene00205197	none available
WBGene00205198	none available
WBGene00205199	none available
WBGene00205200	none available
WBGene00205201	none available
WBGene00205202	none available
WBGene00205203	none available
WBGene00205204	none available
WBGene00205205	none available
WBGene00205206	Is predicted to encode a protein with the following domains: Zinc finger, RING-type and Zinc finger, RING/FYVE/PHD-type.
WBGene00205207	none available
WBGene00205208	none available
WBGene00205209	none available
WBGene00205210	none available
WBGene00205211	none available
WBGene00205212	none available
WBGene00205213	none available
WBGene00205214	none available
WBGene00205215	none available
WBGene00205216	none available
WBGene00205217	none available
WBGene00205218	none available
WBGene00205219	Is predicted to encode a protein with the following domains: C6 domain and C6 domain.
WBGene00205220	none available
WBGene00205221	none available
WBGene00205222	none available
WBGene00205223	none available
WBGene00205224	Is predicted to encode a protein with the following domains: RED-like protein N-terminal region; RED-like, N-terminal; and Protein Red-like. Is an ortholog of C. elegans chrII_pilon.g4005 and smu-2. In C. elegans, smu-2 is involved in several processes, including mechanosensory behavior; nematode larval development; and regulation of alternative mRNA splicing, via spliceosome.
WBGene00205225	none available
WBGene00205226	none available
WBGene00205227	none available
WBGene00205228	none available
WBGene00205229	Predicted to be integral component of membrane.
WBGene00205230	none available
WBGene00205231	none available
WBGene00205232	Predicted to enable ion channel activity. Predicted to be involved in ion transport and transmembrane transport. Predicted to be located in membrane.
WBGene00205233	none available
WBGene00205234	none available
WBGene00205235	none available
WBGene00205236	none available
WBGene00205237	none available
WBGene00205238	none available
WBGene00205239	Is predicted to encode a protein with the following domains: EGF-like domain and EGF-like domain.
WBGene00205240	none available
WBGene00205241	Predicted to enable transmembrane signaling receptor activity. Predicted to be involved in sensory perception of chemical stimulus. Predicted to be located in membrane.
WBGene00205242	none available
WBGene00205243	none available
WBGene00205244	none available
WBGene00205245	none available
WBGene00205246	Is an ortholog of C. elegans C30G7.2 and chrV_pilon.g16648.
WBGene00205247	none available
WBGene00205248	Is predicted to encode a protein with the following domains: Mitochondrial carrier protein; Mitochondrial substrate/solute carrier; and Mitochondrial carrier domain superfamily. Is an ortholog of C. elegans R07B7.10 and chrV_pilon.g15919.
WBGene00205249	Predicted to enable fatty acid elongase activity. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrII_pilon.g6632 and elo-9.
WBGene00205250	none available
WBGene00205251	none available
WBGene00205252	none available
WBGene00205253	none available
WBGene00205254	none available
WBGene00205255	none available
WBGene00205256	none available
WBGene00205257	none available
WBGene00205258	none available
WBGene00205259	none available
WBGene00205260	none available
WBGene00205261	none available
WBGene00205262	none available
WBGene00205263	none available
WBGene00205264	none available
WBGene00205265	Predicted to enable DNA-binding transcription factor activity and sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated.
WBGene00205266	none available
WBGene00205267	none available
WBGene00205268	none available
WBGene00205269	none available
WBGene00205270	none available
WBGene00205271	none available
WBGene00205272	none available
WBGene00205273	none available
WBGene00205274	none available
WBGene00205275	none available
WBGene00205276	none available
WBGene00205277	none available
WBGene00205278	Predicted to enable DNA binding activity and DNA-binding transcription factor activity. Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in nucleus.
WBGene00205279	none available
WBGene00205280	none available
WBGene00205281	none available
WBGene00205282	none available
WBGene00205283	none available
WBGene00205284	none available
WBGene00205285	none available
WBGene00205286	none available
WBGene00205287	none available
WBGene00205288	Enriched in intestine based on RNA-seq studies.
WBGene00205289	Predicted to be involved in ubiquitin-dependent protein catabolic process.
WBGene00205290	Predicted to enable metalloendopeptidase activity and zinc ion binding activity. Predicted to be involved in proteolysis. Predicted to be located in extracellular matrix. Is an ortholog of C. elegans zmp-5.
WBGene00205291	none available
WBGene00205292	none available
WBGene00205293	none available
WBGene00205294	none available
WBGene00205295	none available
WBGene00205296	Predicted to enable 5'-3' exonuclease activity. Predicted to be involved in nuclear-transcribed mRNA catabolic process.
WBGene00205297	none available
WBGene00205298	Predicted to enable RNA-DNA hybrid ribonuclease activity and nucleic acid binding activity.
WBGene00205299	none available
WBGene00205300	none available
WBGene00205301	none available
WBGene00205302	none available
WBGene00205303	none available
WBGene00205304	none available
WBGene00205305	Is predicted to encode a protein with the following domains: Carbohydrate/starch-binding module (family 21); CBM21 (carbohydrate binding type-21) domain; and CBM21 domain superfamily. Is an ortholog of C. elegans CC8.2 and chrIV_pilon.g10016.
WBGene00205306	none available
WBGene00205307	none available
WBGene00205308	none available
WBGene00205309	none available
WBGene00205310	none available
WBGene00205311	none available
WBGene00205312	none available
WBGene00205313	none available
WBGene00205314	none available
WBGene00205315	none available
WBGene00205316	none available
WBGene00205317	none available
WBGene00205318	none available
WBGene00205319	none available
WBGene00205320	none available
WBGene00205321	none available
WBGene00205322	none available
WBGene00205323	none available
WBGene00205324	none available
WBGene00205325	none available
WBGene00205326	none available
WBGene00205327	none available
WBGene00205328	none available
WBGene00205329	none available
WBGene00205330	none available
WBGene00205331	Predicted to be a structural constituent of cuticle. Predicted to be involved in cell-cell signaling and protein autoprocessing. Is an ortholog of C. elegans chrII_pilon.g5186 and qua-1. In C. elegans, qua-1 is involved in molting cycle and nematode larval development.
WBGene00205332	none available
WBGene00205333	none available
WBGene00205334	none available
WBGene00205335	none available
WBGene00205336	none available
WBGene00205337	Predicted to enable membrane insertase activity. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrI_pilon.g2720 and oxa-1.
WBGene00205338	none available
WBGene00205339	none available
WBGene00205340	none available
WBGene00205341	none available
WBGene00205342	none available
WBGene00205343	none available
WBGene00205344	none available
WBGene00205345	none available
WBGene00205346	none available
WBGene00205347	none available
WBGene00205348	none available
WBGene00205349	none available
WBGene00205350	none available
WBGene00205351	none available
WBGene00205352	none available
WBGene00205353	none available
WBGene00205354	none available
WBGene00205355	Predicted to enable GTP binding activity. Is an ortholog of C. elegans chrI_pilon.g2963 and mtcu-1.
WBGene00205356	none available
WBGene00205357	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srd and 7TM GPCR, serpentine receptor class d (Srd).
WBGene00205358	none available
WBGene00205359	none available
WBGene00205360	none available
WBGene00205361	Is predicted to encode a protein with the following domain: Thioredoxin-like superfamily.
WBGene00205362	none available
WBGene00205363	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Is an ortholog of C. elegans F10C2.7 and chrV_pilon.g15909.
WBGene00205364	none available
WBGene00205365	none available
WBGene00205366	none available
WBGene00205367	none available
WBGene00205368	none available
WBGene00205369	none available
WBGene00205370	none available
WBGene00205371	none available
WBGene00205372	none available
WBGene00205373	none available
WBGene00205374	none available
WBGene00205375	none available
WBGene00205376	none available
WBGene00205377	none available
WBGene00205378	none available
WBGene00205379	none available
WBGene00205380	Predicted to enable dipeptidyl-peptidase activity and metalloaminopeptidase activity. Predicted to be involved in proteolysis. Predicted to be located in cytoplasm. Is an ortholog of C. elegans chrI_pilon.g1582 and dpt-1.
WBGene00205381	none available
WBGene00205382	none available
WBGene00205383	none available
WBGene00205384	none available
WBGene00205385	none available
WBGene00205386	none available
WBGene00205387	none available
WBGene00205388	none available
WBGene00205389	none available
