stable_id	description
WBGene00260983	none available
WBGene00260984	Is an ortholog of C. elegans chrI_pilon.g723 and pqn-24.
WBGene00260985	Is predicted to encode a protein with the following domains: Haspin like kinase domain and Protein kinase-like domain superfamily. Is an ortholog of C. elegans VY10G11R.1; hasp-1; and chrX_pilon.g18545.
WBGene00260986	Is predicted to encode a protein with the following domains: PDZ superfamily and Uncharacterized protein T15H9.4-like.
WBGene00260987	Is predicted to encode a protein with the following domains: Cysteine-rich secretory protein family; Cysteine-rich  secretory protein-related; CAP domain; and CAP superfamily. Is an ortholog of C. elegans scl-12; scl-13; and chrV_pilon.g16309.
WBGene00260988	Predicted to enable ionotropic glutamate receptor activity. Predicted to be involved in ion transport. Predicted to be located in membrane. Is an ortholog of C. elegans chrV_pilon.g15062 and glr-5.
WBGene00260989	Predicted to enable acetylcholine-gated cation-selective channel activity and transmembrane signaling receptor activity. Predicted to be involved in ion transmembrane transport. Predicted to be located in postsynaptic membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans acr-7 and chrII_pilon.g5109.
WBGene00260990	Is predicted to encode a protein with the following domain: CH domain superfamily.
WBGene00260991	Is predicted to encode a protein with the following domain: EME1/EME2, C-terminal domain. Is an ortholog of C. elegans chrI_pilon.g95; chrI_pilon.g98; and eme-1.
WBGene00260992	Predicted to enable magnesium ion binding activity and ribose phosphate diphosphokinase activity. Predicted to be involved in nucleotide biosynthetic process. Is an ortholog of C. elegans R151.2 and chrIII_pilon.g8110.
WBGene00260993	none available
WBGene00260994	Is predicted to encode a protein with the following domain: SH3-like domain superfamily.
WBGene00260995	Predicted to enable guanyl-nucleotide exchange factor activity. Is an ortholog of C. elegans chrI_pilon.g628 and unc-73. In C. elegans, unc-73 is involved in several processes, including cellular component organization; generation of neurons; and modulation of chemical synaptic transmission.
WBGene00260996	Is predicted to encode a protein with the following domain: Zinc finger C2H2 superfamily. Is an ortholog of C. elegans sptf-1; sptf-2; and chrI_pilon.g2024. In C. elegans, sptf-1 is involved in neuron differentiation and positive regulation of gene expression.
WBGene00260997	Is predicted to encode a protein with the following domains: MBOAT, membrane-bound O-acyltransferase family and Membrane bound O-acyl transferase, MBOAT. Is an ortholog of C. elegans chrII_pilon.g6590 and hhat-1.
WBGene00260998	Is predicted to encode a protein with the following domains: Domain of unknown function (DUF4078) and Coiled-coil domain-containing protein 174-like.
WBGene00260999	none available
WBGene00261000	Is predicted to encode a protein with the following domains: Cysteine-rich secretory protein family; Cysteine-rich  secretory protein-related; CAP domain; and CAP superfamily. Is an ortholog of C. elegans scl-12; scl-13; and chrV_pilon.g16309.
WBGene00261001	Is predicted to encode a protein with the following domains: Cysteine-rich secretory protein family; Cysteine-rich  secretory protein-related; Venom allergen 5-like; CAP domain; and CAP superfamily. Is an ortholog of C. elegans F09B9.5 and chrX_pilon.g19858.
WBGene00261002	Is predicted to encode a protein with the following domains: Cysteine-rich secretory protein family; Cysteine-rich  secretory protein-related; Venom allergen 5-like; CAP domain; and CAP superfamily. Is an ortholog of C. elegans scl-12; scl-13; and chrV_pilon.g16309.
WBGene00261003	none available
WBGene00261004	Is predicted to encode a protein with the following domain: Leucine-rich repeat domain superfamily.
WBGene00261005	Predicted to enable RNA binding activity. Is an ortholog of B. malayi Bm7019.
WBGene00261006	Is predicted to encode a protein with the following domains: Protein of unknown function (DUF851) and Protein of unknown function DUF851.
WBGene00261007	none available
WBGene00261008	Predicted to enable ATP binding activity; DNA binding activity; and nucleosome binding activity. Predicted to be located in nucleus. Is an ortholog of B. malayi Bm9441.
WBGene00261009	Predicted to be involved in regulation of dephosphorylation.
WBGene00261010	Predicted to be involved in chromatin assembly or disassembly. Predicted to be located in nucleus. Is an ortholog of C. elegans unc-85; asfl-1; and chrI_pilon.g1875. In C. elegans, unc-85 is involved in oviposition and post-embryonic development.
WBGene00261011	Predicted to enable queuine tRNA-ribosyltransferase activity. Predicted to be involved in tRNA-guanine transglycosylation. Is an ortholog of C. elegans chrIV_pilon.g11971 and tgt-1.
WBGene00261012	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrX_pilon.g21045 and nhr-1. In C. elegans, nhr-1 is involved in regulation of response to osmotic stress.
WBGene00261013	Predicted to be involved in regulation of transcription, DNA-templated and transforming growth factor beta receptor signaling pathway.
WBGene00261014	Predicted to enable MAP-kinase scaffold activity. Is an ortholog of C. elegans chrIII_pilon.g8646 and unc-16. In C. elegans, unc-16 is involved in several processes, including defecation; oviposition; and regulation of JNK cascade.
WBGene00261015	Predicted to enable acyl-CoA hydrolase activity. Is an ortholog of C. elegans F42H10.6 and chrIII_pilon.g8411.
WBGene00261016	Predicted to enable potassium channel activity. Predicted to be involved in potassium ion transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans twk-45; twk-26; and chrX_pilon.g18692.
WBGene00261017	Is predicted to encode a protein with the following domains: Zinc finger, C2H2 type; Zinc finger C2H2-type; and Zinc finger C2H2 superfamily.
WBGene00261018	Predicted to enable ubiquitin protein ligase binding activity. Predicted to be involved in ubiquitin-dependent protein catabolic process. Is an ortholog of C. elegans cul-1; cul-6; and chrIV_pilon.g12116. In C. elegans, cul-1 is involved in several processes, including negative regulation of DNA damage response, signal transduction by p53 class mediator; negative regulation of cell cycle; and regulation of apoptotic process.
WBGene00261019	Predicted to enable ubiquitin protein ligase binding activity. Predicted to be involved in ubiquitin-dependent protein catabolic process. Is an ortholog of C. elegans cul-1; cul-6; and chrIV_pilon.g12116. In C. elegans, cul-1 is involved in several processes, including negative regulation of DNA damage response, signal transduction by p53 class mediator; negative regulation of cell cycle; and regulation of apoptotic process.
WBGene00261020	Predicted to enable carbon-carbon lyase activity and pyridoxal phosphate binding activity. Predicted to be involved in carboxylic acid metabolic process. Is an ortholog of C. elegans chrIII_pilon.g9265 and unc-25. In C. elegans, unc-25 is involved in GABAergic synaptic transmission.
WBGene00261021	none available
WBGene00261022	none available
WBGene00261023	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation.
WBGene00261024	Is predicted to encode a protein with the following domains: Collagen triple helix repeat (20 copies) and Collagen triple helix repeat. Is an ortholog of C. elegans col-10; col-144; and col-145.
WBGene00261025	Predicted to enable hydrolase activity, hydrolyzing O-glycosyl compounds. Predicted to be involved in carbohydrate metabolic process. Is an ortholog of C. elegans Y105E8B.9 and chrI_pilon.g2939.
WBGene00261026	Predicted to enable carbohydrate transmembrane transporter activity. Predicted to be involved in carbohydrate transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans W06A7.4; T19A6.4; and chrV_pilon.g16621.
WBGene00261027	none available
WBGene00261028	Is predicted to encode a protein with the following domains: PBS lyase HEAT-like repeat; HEAT repeats; PBS lyase HEAT-like repeat; Armadillo-like helical; and Armadillo-type fold. Is an ortholog of C. elegans chrII_pilon.g5766 and dohh-1.
WBGene00261029	Predicted to be involved in apoptotic process. Predicted to be located in mitochondrial ribosome. Predicted to be part of small ribosomal subunit. Is an ortholog of C. elegans chrII_pilon.g5767 and dap-3.
WBGene00261030	Predicted to enable ATP binding activity and hydrolase activity, acting on acid anhydrides. Is an ortholog of C. elegans chrI_pilon.g1740 and rad-54.L.
WBGene00261031	Predicted to enable membrane insertase activity. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrI_pilon.g2720 and oxa-1.
WBGene00261032	Is predicted to encode a protein with the following domains: Innexin and Innexin.
WBGene00261033	none available
WBGene00261034	Is predicted to encode a protein with the following domains: La domain; La-type HTH domain; Winged helix-like DNA-binding domain superfamily; and Winged helix DNA-binding domain superfamily. Is an ortholog of C. elegans chrI_pilon.g563 and larp-5.
WBGene00261035	none available
WBGene00261036	Predicted to be involved in Wnt signaling pathway. Is an ortholog of C. elegans chrI_pilon.g403 and pop-1. In C. elegans, pop-1 is involved in several processes, including mesodermal cell fate commitment; regulation of cell division; and regulation of transcription, DNA-templated.
WBGene00261037	Predicted to enable voltage-gated calcium channel activity. Predicted to be involved in calcium ion transmembrane transport. Predicted to be part of voltage-gated calcium channel complex. Is an ortholog of C. elegans ccb-2 and chrI_pilon.g405.
WBGene00261038	Predicted to be integral component of membrane. Is an ortholog of C. elegans ZK858.6 and chrI_pilon.g1752.
WBGene00261039	Is predicted to encode a protein with the following domains: TM2 domain and TM2 domain. Is an ortholog of C. elegans ZK858.5 and chrI_pilon.g1751.
WBGene00261040	Predicted to enable transcription coregulator activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be part of mediator complex. Is an ortholog of C. elegans chrII_pilon.g5973 and mdt-8.
WBGene00261041	Predicted to enable acetylcholine-gated cation-selective channel activity and transmembrane signaling receptor activity. Predicted to be involved in ion transmembrane transport. Predicted to be located in postsynaptic membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrII_pilon.g6495 and eat-2. In C. elegans, eat-2 is involved in several processes, including feeding behavior; regulation of eating behavior; and regulation of gene expression.
WBGene00261042	Predicted to enable RNA binding activity and phosphomannomutase activity. Predicted to be involved in GDP-mannose biosynthetic process. Is an ortholog of C. elegans F52B11.2 and chrIV_pilon.g12420. In C. elegans, F52B11.2 is involved in IRE1-mediated unfolded protein response.
WBGene00261043	Is predicted to encode a protein with the following domains: Laminin EGF domain; EGF-like domain; and Laminin EGF domain. Is an ortholog of C. elegans ced-1 and chrI_pilon.g2352. In C. elegans, ced-1 is involved in several processes, including cytoskeleton organization; left/right axis specification; and phagocytosis.
WBGene00261044	none available
WBGene00261045	none available
WBGene00261046	none available
WBGene00261047	Predicted to enable 7S RNA binding activity. Predicted to be involved in SRP-dependent cotranslational protein targeting to membrane and negative regulation of translational elongation. Predicted to be part of signal recognition particle.
WBGene00261048	Predicted to enable nucleic acid binding activity. Is an ortholog of C. elegans chrIII_pilon.g8041 and panl-2. In C. elegans, panl-2 is involved in reproduction.
WBGene00261049	Predicted to enable G protein-coupled peptide receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane. Is an ortholog of C. elegans F40A3.7 and chrV_pilon.g14848.
WBGene00261050	Is predicted to encode a protein with the following domains: WD40/YVTN repeat-like-containing domain superfamily and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans chrIII_pilon.g8041 and panl-2. In C. elegans, panl-2 is involved in reproduction.
WBGene00261051	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation.
WBGene00261052	Predicted to enable ATP binding activity and ATP hydrolysis activity. Is an ortholog of C. elegans chrIII_pilon.g8912 and orc-1.
WBGene00261053	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation.
WBGene00261054	Is predicted to encode a protein with the following domains: Domain of unknown function DUF148 and SXP/RAL-2 family protein Ani s 5-like, cation-binding domain.
WBGene00261055	Predicted to enable ATP binding activity and ATP hydrolysis activity. Predicted to be involved in protein refolding. Is an ortholog of C. elegans chrIII_pilon.g6984 and hsp-60. In C. elegans, hsp-60 is involved in several processes, including mitochondrial unfolded protein response; mitochondrion organization; and nematode larval development.
WBGene00261056	Predicted to enable ATP binding activity and ATP hydrolysis activity. Predicted to be involved in protein folding. Is an ortholog of C. elegans Y22D7AL.10 and chrIII_pilon.g6983.
WBGene00261057	Predicted to enable acyl-CoA hydrolase activity. Predicted to be involved in acyl-CoA metabolic process. Is an ortholog of C. elegans Y87G2A.2; D2021.4; and chrX_pilon.g19601.
WBGene00261058	Predicted to enable metal ion transmembrane transporter activity. Predicted to be involved in metal ion transport and transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans zipt-2.1; zipt-2.2; and chrIV_pilon.g11682.
WBGene00261059	Predicted to enable ionotropic glutamate receptor activity. Predicted to be involved in ion transport. Predicted to be located in membrane. Is an ortholog of C. elegans chrIII_pilon.g8426 and glr-1. In C. elegans, glr-1 is involved in several processes, including forward locomotion; learning or memory; and positive regulation of locomotion.
WBGene00261060	Is predicted to encode a protein with the following domain: Uncharacterized protein T19C3.2-like. Is an ortholog of C. elegans T19C3.2 and chrIII_pilon.g6783.
WBGene00261061	Predicted to enable DNA binding activity. Predicted to be involved in DNA replication. Predicted to be located in nucleus. Predicted to be part of origin recognition complex.
WBGene00261062	Predicted to be involved in Golgi vesicle transport. Predicted to be part of TRAPP complex. Is an ortholog of C. elegans chrIII_pilon.g8638 and trpp-3. In C. elegans, trpp-3 is involved in cuticle development involved in collagen and cuticulin-based cuticle molting cycle and protein secretion.
WBGene00261063	none available
WBGene00261064	Is predicted to encode a protein with the following domains: Kelch motif; Synaptotagmin-like mitochondrial-lipid-binding domain; Kelch repeat type 1; Kelch-type beta propeller; and Synaptotagmin, SMP domain. Is an ortholog of C. elegans W07A12.4 and chrII_pilon.g5420.
WBGene00261065	Predicted to be involved in meiotic cell cycle. Is an ortholog of C. elegans Y39A1A.9 and chrIII_pilon.g8909.
WBGene00261066	Predicted to be integral component of membrane. Is an ortholog of C. elegans chrIII_pilon.g9260 and npp-25.
WBGene00261067	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans chrIII_pilon.g8350 and mrps-9.
WBGene00261068	Is predicted to encode a protein with the following domains: Phospholipase D-like domain at C-terminus of MIT; MITD1, C-terminal phospholipase D-like domain; and MITD1, C-terminal phospholipase D-like domain superfamily.
WBGene00261069	Predicted to enable RNA binding activity. Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be part of large ribosomal subunit. Is an ortholog of C. elegans chrI_pilon.g411 and rpl-1.
WBGene00261070	Predicted to be located in membrane.
WBGene00261071	none available
WBGene00261072	Predicted to enable hydrolase activity, acting on ester bonds. Is an ortholog of C. elegans chrV_pilon.g15721 and pgap-1.
WBGene00261073	none available
WBGene00261074	Predicted to enable glutathione oxidoreductase activity. Is an ortholog of C. elegans chrIV_pilon.g11012 and glrx-22.
WBGene00261075	Predicted to enable nicotinate phosphoribosyltransferase activity and nicotinate-nucleotide diphosphorylase (carboxylating) activity. Predicted to be involved in NAD biosynthetic process. Is an ortholog of C. elegans chrIV_pilon.g9882 and nprt-1.
WBGene00261076	Predicted to enable metallocarboxypeptidase activity and zinc ion binding activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrI_pilon.g1472 and suro-1.
WBGene00261077	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR receptor class ab chemoreceptor and 7TM GPCR, serpentine receptor class ab (Srab). Is an ortholog of B. malayi Bm1487 and Bm635.
WBGene00261078	Predicted to enable metalloendopeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrIII_pilon.g9256 and unc-71.
WBGene00261079	Predicted to be involved in mitochondrial electron transport, cytochrome c to oxygen. Predicted to be located in mitochondrial inner membrane. Predicted to be part of mitochondrial respiratory chain complex IV. Is an ortholog of C. elegans chrIII_pilon.g9257 and cox-5A. In C. elegans, cox-5A is involved in mitochondrial electron transport, cytochrome c to oxygen.
WBGene00261080	Predicted to enable tRNA methyltransferase activity. Predicted to be involved in methylation and tRNA processing. Is an ortholog of C. elegans R74.7 and chrIII_pilon.g7396.
WBGene00261081	Predicted to enable catalytic activity. Is an ortholog of C. elegans ceeh-2 and chrV_pilon.g15497. In C. elegans, ceeh-2 is involved in cellular lipid metabolic process.
WBGene00261082	Predicted to enable metalloendopeptidase activity and zinc ion binding activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrI_pilon.g137 and nas-30.
WBGene00261083	Is predicted to encode a protein with the following domains: Laminin N-terminal (Domain VI); Laminin G domain; Laminin B (Domain IV); Laminin G domain; Laminin EGF domain; Laminin IV; EGF-like domain; Laminin G domain; Laminin EGF domain; Laminin, N-terminal; Galactose-binding-like domain superfamily; and Concanavalin A-like lectin/glucanase domain superfamily. Is an ortholog of C. elegans chrI_pilon.g2089 and lam-3.
WBGene00261084	Predicted to enable FMN binding activity and pyridoxamine-phosphate oxidase activity. Predicted to be involved in pyridoxine biosynthetic process. Is an ortholog of C. elegans F57B9.1 and chrIII_pilon.g8040.
WBGene00261085	none available
WBGene00261086	Predicted to enable carboxy-lyase activity and hydrolase activity. Is an ortholog of C. elegans acsd-1; chrIII_pilon.g6887; and chrIII_pilon.g6890.
WBGene00261087	Predicted to enable extracellular ligand-gated ion channel activity and transmembrane signaling receptor activity. Predicted to be involved in ion transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrIII_pilon.g6889 and lgc-46.
WBGene00261088	Predicted to enable carboxy-lyase activity and hydrolase activity. Is an ortholog of C. elegans acsd-1; chrIII_pilon.g6887; and chrIII_pilon.g6890.
WBGene00261089	Is an ortholog of C. elegans Y70G10A.4 and chrIII_pilon.g8824.
WBGene00261090	Is an ortholog of C. elegans chrIII_pilon.g8823 and cox-14.
WBGene00261091	Is predicted to encode a protein with the following domains: RED-like protein N-terminal region; RED-like, N-terminal; and Protein Red-like. Is an ortholog of C. elegans chrII_pilon.g4005 and smu-2. In C. elegans, smu-2 is involved in several processes, including mechanosensory behavior; nematode larval development; and regulation of alternative mRNA splicing, via spliceosome.
WBGene00261092	Predicted to be involved in Arp2/3 complex-mediated actin nucleation and actin filament polymerization. Predicted to be located in actin cytoskeleton. Predicted to be part of Arp2/3 protein complex. Is an ortholog of C. elegans arx-6 and chrIII_pilon.g7575. In C. elegans, arx-6 is involved in epithelial cell migration and morphogenesis of embryonic epithelium.
WBGene00261093	Predicted to enable carbohydrate binding activity. Is an ortholog of C. elegans C35D10.1 and chrIII_pilon.g7576.
WBGene00261094	Is predicted to encode a protein with the following domains: Inhibitor of growth proteins N-terminal histone-binding; Zinc finger, PHD-type; Zinc finger, FYVE/PHD-type; Zinc finger, RING/FYVE/PHD-type; Inhibitor of growth protein, N-terminal histone-binding; and ING family. Is an ortholog of C. elegans chrII_pilon.g6441 and ing-3.
WBGene00261095	Is predicted to encode a protein with the following domains: HPC2 and ubinuclein domain and Hpc2-related domain.
WBGene00261096	Is predicted to encode a protein with the following domains: Ring finger domain; Zinc finger, RING-type; and Zinc finger, RING/FYVE/PHD-type.
WBGene00261097	Predicted to enable calcium ion binding activity and calcium-dependent phospholipid binding activity.
WBGene00261098	Is predicted to encode a protein with the following domains: AAA domain; AAA+ ATPase domain; and P-loop containing nucleoside triphosphate hydrolase. Is an ortholog of C. elegans cdc-6 and chrI_pilon.g680.
WBGene00261099	Is predicted to encode a protein with the following domains: Tetratricopeptide repeat; Tetratricopeptide-like helical domain superfamily; and Tetratricopeptide repeat. Is an ortholog of C. elegans chrIII_pilon.g6761 and mat-3. In C. elegans, mat-3 is involved in asymmetric cell division; polarity specification of anterior/posterior axis; and positive regulation of metaphase/anaphase transition of meiosis I.
WBGene00261100	Is predicted to encode a protein with the following domains: WD domain, G-beta repeat; Dip2/Utp12 Family; WD40 repeat; Small-subunit processome, Utp12; WD40/YVTN repeat-like-containing domain superfamily; G-protein beta WD-40 repeat; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans F13H8.2 and chrII_pilon.g4723.
WBGene00261101	none available
WBGene00261102	Is predicted to encode a protein with the following domains: LEM domain; LEM domain; and LEM/LEM-like domain superfamily.
WBGene00261103	Is predicted to encode a protein with the following domains: WD domain, G-beta repeat; WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans chaf-2 and chrI_pilon.g249.
WBGene00261104	none available
WBGene00261105	Is predicted to encode a protein with the following domains: Minichromosome loss protein, Mcl1, middle region; WD40 repeat; Minichromosome loss protein Mcl1, middle region; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans chrV_pilon.g15655 and ctf-4.
WBGene00261106	Is predicted to encode a protein with the following domains: Vitamin B6 photo-protection and homoeostasis and Root UVB sensitive family. Is an ortholog of B. malayi Bm8940.
WBGene00261107	Predicted to enable structural molecule activity. Predicted to be involved in intracellular protein transport and vesicle-mediated transport. Predicted to be part of COPI vesicle coat. Is an ortholog of C. elegans chrI_pilon.g420 and copa-1.
WBGene00261108	Is predicted to encode a protein with the following domains: Alcohol dehydrogenase transcription factor Myb/SANT-like and MADF domain.
WBGene00261109	Predicted to enable metalloendopeptidase activity and zinc ion binding activity. Predicted to be involved in molting cycle and proteolysis. Is an ortholog of C. elegans chrIII_pilon.g7319 and toh-1.
WBGene00261110	Predicted to enable ATP binding activity and mismatched DNA binding activity. Predicted to be involved in mismatch repair. Is an ortholog of C. elegans chrI_pilon.g512 and msh-6. In C. elegans, msh-6 is involved in maintenance of DNA repeat elements and mismatch repair.
WBGene00261111	Predicted to be involved in translation. Is an ortholog of C. elegans chrI_pilon.g610 and mrrf-1.
WBGene00261112	Predicted to enable threonine-type endopeptidase activity. Predicted to be involved in proteolysis involved in cellular protein catabolic process. Predicted to be part of proteasome core complex. Is an ortholog of C. elegans chrI_pilon.g609 and pbs-4.
WBGene00261113	Predicted to enable RNA binding activity. Predicted to be involved in nuclear-transcribed mRNA catabolic process, nonsense-mediated decay. Is an ortholog of C. elegans chrIV_pilon.g10611 and smg-3. In C. elegans, smg-3 is involved in nuclear-transcribed mRNA catabolic process, nonsense-mediated decay.
WBGene00261114	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation.
WBGene00261115	Predicted to enable ATP binding activity and mismatched DNA binding activity. Predicted to be involved in mismatch repair. Is an ortholog of C. elegans chrII_pilon.g4925 and him-14. In C. elegans, him-14 is involved in chiasma assembly; embryo development; and resolution of meiotic recombination intermediates.
WBGene00261116	Is predicted to encode a protein with the following domains: lipin, N-terminal conserved region; LNS2 (Lipin/Ned1/Smp2); Lipin, N-terminal; Lipin/Ned1/Smp2 (LNS2); LIPIN family; LNS2/PITP; and HAD-like superfamily. Is an ortholog of C. elegans chrV_pilon.g16297 and lpin-1. In C. elegans, lpin-1 is involved in several processes, including endomembrane system organization; macromolecule localization; and nematode larval development.
WBGene00261117	Is predicted to encode a protein with the following domains: MATH/TRAF domain and TRAF-like.
WBGene00261118	Predicted to be involved in vacuolar proton-transporting V-type ATPase complex assembly. Is an ortholog of C. elegans F09E5.11 and chrII_pilon.g4469.
WBGene00261119	Is predicted to encode a protein with the following domains: Low-density lipoprotein receptor domain class A; Low-density lipoprotein (LDL) receptor class A repeat; LDL receptor-like superfamily; and Low-density lipoprotein receptor-related protein 11.
WBGene00261120	Is predicted to encode a protein with the following domains: Chromatin assembly factor 1 subunit A and Chromatin assembly factor 1 subunit A. Is an ortholog of C. elegans chaf-1 and chrI_pilon.g1742.
WBGene00261121	Predicted to enable DNA binding activity and protein dimerization activity. Is an ortholog of C. elegans chrI_pilon.g1743 and mef-2. In C. elegans, mef-2 is involved in several processes, including receptor guanylyl cyclase signaling pathway; regulation of acetylcholine secretion, neurotransmission; and regulation of transcription by RNA polymerase II.
WBGene00261122	Is predicted to encode a protein with the following domains: Bystin and Bystin. Is an ortholog of C. elegans byn-1 and chrIII_pilon.g8033.
WBGene00261123	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans chrIII_pilon.g7597 and mrps-18C.
WBGene00261124	Is predicted to encode a protein with the following domains: F-box-like; SPRY domain; F-box domain; SPRY domain; Concanavalin A-like lectin/glucanase domain superfamily; and F-box-like domain superfamily. Is an ortholog of C. elegans fsn-1. In C. elegans, fsn-1 is involved in several processes, including negative regulation of neuron projection development; positive regulation of synaptic assembly at neuromuscular junction; and regulation of cell communication.
WBGene00261125	Is predicted to encode a protein with the following domains: PCI domain; Proteasome component (PCI) domain; and 26S Proteasome non-ATPase regulatory subunit 13. Is an ortholog of C. elegans chrII_pilon.g5903 and rpn-9.
WBGene00261126	Is predicted to encode a protein with the following domains: beta-propeller of ELYS nucleoporin and ELYS, beta-propeller domain. Is an ortholog of B. malayi Bm11057.
WBGene00261127	Is predicted to encode a protein with the following domains: Serine aminopeptidase, S33; Serine aminopeptidase, S33; and Alpha/Beta hydrolase fold. Is an ortholog of C. elegans F01D5.8; F01D5.7; and chrII_pilon.g6470.
WBGene00261128	Predicted to enable catalytic activity. Is an ortholog of C. elegans Y48A6B.7 and chrIII_pilon.g8980.
WBGene00261129	Is an ortholog of C. elegans F54F12.2 and chrIII_pilon.g9284.
WBGene00261130	none available
WBGene00261131	Predicted to enable ATP binding activity. Is an ortholog of C. elegans chrIII_pilon.g9225 and ssl-1. In C. elegans, ssl-1 is involved in negative regulation of cell fate specification.
WBGene00261132	Predicted to enable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity and endonuclease activity. Predicted to be involved in DNA repair and oligosaccharide-lipid intermediate biosynthetic process. Predicted to be located in endoplasmic reticulum. Is an ortholog of C. elegans algn-8.
WBGene00261133	Is predicted to encode a protein with the following domains: ELM2 domain and ELM2 domain.
WBGene00261134	Predicted to enable ferrochelatase activity. Predicted to be involved in heme biosynthetic process. Is an ortholog of B. malayi Bm1182.
WBGene00261135	Predicted to enable DNA binding activity.
WBGene00261136	none available
WBGene00261137	Is predicted to encode a protein with the following domains: WD domain, G-beta repeat; BING4CT (NUC141) domain; WD40 repeat; BING4, C-terminal domain; WD40/YVTN repeat-like-containing domain superfamily; WD40-repeat-containing domain superfamily; and WD repeat-containing protein WDR46/Utp7. Is an ortholog of C. elegans chrIV_pilon.g12057 and wdr-46.
WBGene00261138	Is predicted to encode a protein with the following domains: Regulator of G protein signaling domain; RGS domain; and RGS domain superfamily.
WBGene00261139	Predicted to enable oxidoreductase activity. Is an ortholog of B. malayi Bm9712.
WBGene00261140	none available
WBGene00261141	Predicted to enable hydrolase activity. Is an ortholog of C. elegans chrV_pilon.g15584 and pph-1.
WBGene00261142	none available
WBGene00261143	Predicted to enable 5'-flap endonuclease activity and single-stranded DNA helicase activity. Predicted to be involved in DNA replication, Okazaki fragment processing. Is an ortholog of C. elegans chrII_pilon.g6033 and dna-2. In C. elegans, dna-2 is involved in DNA metabolic process.
WBGene00261144	Is predicted to encode a protein with the following domains: Tetratricopeptide repeat; Tetratricopeptide-like helical domain superfamily; and Tetratricopeptide repeat.
WBGene00261145	none available
WBGene00261146	Predicted to enable chondroitin 4-sulfotransferase activity. Predicted to be involved in chondroitin sulfate biosynthetic process and positive regulation of response to oxidative stress.
WBGene00261147	Predicted to be involved in Golgi to endosome transport. Is an ortholog of C. elegans chrI_pilon.g2608 and pad-1.
WBGene00261148	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans chrI_pilon.g1789 and dyf-5. In C. elegans, dyf-5 is involved in cilium organization; protein localization; and regulation of non-motile cilium assembly.
WBGene00261149	Is predicted to encode a protein with the following domains: Innexin and Innexin. Is an ortholog of C. elegans chrI_pilon.g652 and inx-15.
WBGene00261150	Is predicted to encode a protein with the following domains: Innexin and Innexin.
WBGene00261151	Is predicted to encode a protein with the following domains: Vps51/Vps67 and Vacuolar protein sorting-associated protein 51. Is an ortholog of C. elegans chrI_pilon.g998 and vps-51. In C. elegans, vps-51 is involved in negative regulation of dense core granule transport; positive regulation of dense core granule transport; and positive regulation of locomotion involved in locomotory behavior.
WBGene00261152	Is predicted to encode a protein with the following domain: Protein FAM32A. Is an ortholog of C. elegans K01G5.8 and chrIII_pilon.g8930.
WBGene00261153	Is predicted to encode a protein with the following domains: Alcohol dehydrogenase transcription factor Myb/SANT-like; MADF domain; and Transcription factor Adf-1. Is an ortholog of O. volvulus Ovo-madf-10.
WBGene00261154	Is predicted to encode a protein with the following domains: Uncharacterised protein family (UPF0183); Phagosome assembly factor 1; and PHAF1/Protein broad-minded. Is an ortholog of C. elegans T01G9.2 and chrI_pilon.g1553.
