stable_id	description
WBGene00226617	Predicted to be integral component of membrane. Is an ortholog of C. elegans chrIII_pilon.g7700 and paqr-2. In C. elegans, paqr-2 is involved in positive regulation of fatty acid oxidation; response to cold; and tail spike morphogenesis.
WBGene00226618	Predicted to enable FMN binding activity.
WBGene00226619	none available
WBGene00226620	Predicted to be involved in positive regulation of TOR signaling.
WBGene00226621	Predicted to enable sulfotransferase activity. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrX_pilon.g19049 and hst-6. In C. elegans, hst-6 is involved in heparan sulfate proteoglycan biosynthetic process, enzymatic modification and regulation of growth.
WBGene00226622	Predicted to enable guanyl-nucleotide exchange factor activity. Predicted to be involved in small GTPase mediated signal transduction. Is an ortholog of C. elegans Y34B4A.4 and chrX_pilon.g19047.
WBGene00226623	Is affected by ivermectin based on RNA-seq studies. Is predicted to encode a protein with the following domains: Spermine/spermidine synthase domain and S-adenosyl-L-methionine-dependent methyltransferase. Is an ortholog of C. elegans C52B9.8; F52F12.9; and chrX_pilon.g18894.
WBGene00226624	Is predicted to encode a protein with the following domains: Phosphatidylethanolamine-binding protein; Phosphatidylethanolamine-binding protein; Phosphatidylethanolamine-binding protein, eukaryotic; and PEBP-like superfamily. Is an ortholog of C. elegans chrI_pilon.g147 and mrpl-38.
WBGene00226625	Predicted to enable G protein-coupled receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrI_pilon.g154 and npr-23.
WBGene00226626	Predicted to enable microtubule binding activity. Predicted to be involved in microtubule cytoskeleton organization. Is an ortholog of O. volvulus Ovo-spd-1.
WBGene00226627	Predicted to enable glutathione oxidoreductase activity. Is an ortholog of C. elegans chrI_pilon.g151 and glrx-10.
WBGene00226628	Is predicted to encode a protein with the following domains: PSP and PSP, proline-rich. Is an ortholog of C. elegans ZK632.11; Y34D9A.7; and chrI_pilon.g150.
WBGene00226629	Is predicted to encode a protein with the following domains: Low-density lipoprotein receptor domain class A; Low-density lipoprotein (LDL) receptor class A repeat; LDL receptor-like superfamily; and Low-density lipoprotein receptor-related protein 11. Is an ortholog of C. elegans Y34D9A.8 and chrI_pilon.g152.
WBGene00226630	Predicted to enable ATP binding activity and ATP hydrolysis activity. Is an ortholog of C. elegans chrI_pilon.g153 and vps-4. In C. elegans, vps-4 is involved in mechanosensory behavior and protein localization to postsynaptic membrane.
WBGene00226631	Predicted to be involved in cell surface receptor signaling pathway. Predicted to be located in membrane. Is an ortholog of C. elegans chrI_pilon.g138 and mig-1. In C. elegans, mig-1 is involved in cell migration; mitochondrial unfolded protein response; and positive regulation of cellular component movement.
WBGene00226632	Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans ccar-1 and chrIV_pilon.g12418. In C. elegans, ccar-1 is involved in hemidesmosome assembly.
WBGene00226633	Predicted to enable phosphatidylinositol binding activity. Predicted to be involved in mitotic cell cycle and protein transport. Is an ortholog of C. elegans chrIV_pilon.g12417 and lst-4. In C. elegans, lst-4 is involved in execution phase of apoptosis and phagosome-lysosome fusion involved in apoptotic cell clearance.
WBGene00226634	Is affected by ivermectin based on RNA-seq studies. Is an ortholog of C. elegans Y37A1B.7 and chrIV_pilon.g12414.
WBGene00226635	Predicted to enable ATP binding activity and ATP hydrolysis activity. Predicted to be involved in chaperone cofactor-dependent protein refolding. Predicted to be located in endoplasmic reticulum. Is an ortholog of C. elegans ooc-5 and chrIV_pilon.g12408 and members of the C. elegans tor gene class including tor-2. In C. elegans, ooc-5 is involved in cellular response to misfolded protein.
WBGene00226636	none available
WBGene00226637	Is predicted to encode a protein with the following domains: von Willebrand factor type A domain; Zona pellucida domain; von Willebrand factor, type A; and von Willebrand factor A-like domain superfamily. Is an ortholog of C. elegans chrIII_pilon.g7789 and cutl-23.
WBGene00226638	Predicted to enable DNA binding activity; DNA-directed DNA polymerase activity; and nucleotide binding activity. Predicted to be involved in translesion synthesis. Predicted to be part of zeta DNA polymerase complex. Is an ortholog of C. elegans chrIII_pilon.g7790 and rev-3.
WBGene00226639	Predicted to be involved in Arp2/3 complex-mediated actin nucleation and regulation of actin filament polymerization. Predicted to be located in cytoskeleton. Predicted to be part of Arp2/3 protein complex. Is an ortholog of C. elegans arx-5 and chrIII_pilon.g9242. In C. elegans, arx-5 is involved in epithelial cell migration and morphogenesis of embryonic epithelium.
WBGene00226640	Is predicted to encode a protein with the following domain: Abnormal cell migration protein 18-like. Is an ortholog of C. elegans Y37D8A.3 and chrIII_pilon.g9245.
WBGene00226641	Predicted to be involved in chromatin organization and regulation of transcription, DNA-templated. Predicted to be located in nucleus. Is an ortholog of C. elegans mrg-1; cec-7; and chrIII_pilon.g9254. In C. elegans, mrg-1 is involved in several processes, including cellular localization; chromosome organization; and regulation of transcription by RNA polymerase II.
WBGene00226642	Predicted to be involved in signal peptide processing. Predicted to be integral component of membrane. Predicted to be part of signal peptidase complex. Is an ortholog of C. elegans chrIII_pilon.g9253 and spcs-2. In C. elegans, spcs-2 is involved in IRE1-mediated unfolded protein response.
WBGene00226643	Predicted to enable metalloendopeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrIII_pilon.g9256 and unc-71.
WBGene00226644	Predicted to be involved in mitochondrial electron transport, cytochrome c to oxygen. Predicted to be located in mitochondrial inner membrane. Predicted to be part of mitochondrial respiratory chain complex IV. Is an ortholog of C. elegans chrIII_pilon.g9257 and cox-5A. In C. elegans, cox-5A is involved in mitochondrial electron transport, cytochrome c to oxygen.
WBGene00226645	Predicted to be involved in neuropeptide signaling pathway. Is an ortholog of O. volvulus Ovo-flp-14.
WBGene00226646	Is an ortholog of C. elegans Y37D8A.16 and chrIII_pilon.g9259.
WBGene00226647	Predicted to be integral component of membrane. Is an ortholog of C. elegans chrIII_pilon.g9260 and npp-25.
WBGene00226648	Predicted to be part of mitochondrial small ribosomal subunit. Is an ortholog of C. elegans chrIII_pilon.g9261 and mrps-10.
WBGene00226649	Is affected by ivermectin based on RNA-seq studies. Is an ortholog of O. volvulus OVOC5718.
WBGene00226650	Predicted to enable RNA binding activity.
WBGene00226651	Is affected by ivermectin based on RNA-seq studies. Is an ortholog of C. elegans chrIII_pilon.g9264 and epg-3. In C. elegans, epg-3 is involved in macroautophagy and negative regulation of autophagosome assembly.
WBGene00226652	Predicted to enable carbon-carbon lyase activity and pyridoxal phosphate binding activity. Predicted to be involved in carboxylic acid metabolic process. Is an ortholog of C. elegans chrIII_pilon.g9265 and unc-25. In C. elegans, unc-25 is involved in GABAergic synaptic transmission.
WBGene00226653	Is predicted to encode a protein with the following domains: PH domain; Pleckstrin homology domain; and PH-like domain superfamily. Is an ortholog of C. elegans Y37D8A.25 and chrIII_pilon.g9243.
WBGene00226654	Is predicted to encode a protein with the following domains: Tetratricopeptide repeat protein 5 OB fold domain; Tetratricopeptide-like helical domain superfamily; Tetratricopeptide repeat protein 5, OB fold domain; and TTC5, OB fold domain superfamily. Is an ortholog of C. elegans Y37E3.1 and chrI_pilon.g280.
WBGene00226655	Predicted to enable DNA binding activity and DNA-directed 5'-3' RNA polymerase activity. Predicted to be involved in transcription, DNA-templated. Is an ortholog of C. elegans chrI_pilon.g281 and rpb-10.
WBGene00226656	Predicted to be located in membrane. Is an ortholog of C. elegans chrI_pilon.g287 and phb-1. In C. elegans, phb-1 is involved in several processes, including developmental process involved in reproduction; mitochondrion morphogenesis; and regulation of oxidative phosphorylation.
WBGene00226657	none available
WBGene00226658	Predicted to be a structural constituent of nuclear pore. Predicted to be part of nuclear pore. Is an ortholog of C. elegans chrI_pilon.g291 and npp-13. In C. elegans, npp-13 is involved in several processes, including organelle organization; protein import into nucleus; and regulation of cell cycle.
WBGene00226659	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans Y37E3.17 and chrI_pilon.g294.
WBGene00226660	Predicted to be integral component of membrane. Is an ortholog of O. volvulus OVOC5880.
WBGene00226661	Is an ortholog of C. elegans C35D10.8; Y37E11AL.2; and chrIV_pilon.g10021.
WBGene00226662	Predicted to enable ATP binding activity; helicase activity; and nucleic acid binding activity. Is an ortholog of C. elegans chrIV_pilon.g10028 and smgl-2. In C. elegans, smgl-2 is involved in nuclear-transcribed mRNA catabolic process.
WBGene00226663	Is an ortholog of C. elegans Y37E11AM.2 and chrIV_pilon.g10027.
WBGene00226664	Predicted to be involved in ubiquitin-dependent protein catabolic process. Predicted to be located in cytoplasm. Is an ortholog of C. elegans chrIV_pilon.g10031 and siah-1. In C. elegans, siah-1 is involved in programmed cell death involved in cell development.
WBGene00226665	Is predicted to encode a protein with the following domain: FAM187A/B. Is an ortholog of C. elegans Y37E11AR.7 and chrIV_pilon.g10033.
WBGene00226666	Predicted to enable metallopeptidase activity and zinc ion binding activity. Predicted to be part of transcription factor TFIID complex. Is an ortholog of C. elegans chrIV_pilon.g10003 and taf-2. In C. elegans, taf-2 is involved in embryo development and transcription initiation from RNA polymerase II promoter.
WBGene00226667	Predicted to enable DNA binding activity. Is an ortholog of O. volvulus OVOC9137.
WBGene00226668	Predicted to enable hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds. Is an ortholog of C. elegans chrIV_pilon.g9991 and unc-33. In C. elegans, unc-33 is involved in several processes, including axon guidance; establishment or maintenance of cytoskeleton polarity; and regulation of cellular component movement.
WBGene00226669	Predicted to enable DNA-binding transcription repressor activity, RNA polymerase II-specific. Is an ortholog of C. elegans ccct-1 and chrI_pilon.g2787.
WBGene00226670	Predicted to enable bis(5'-nucleosyl)-tetraphosphatase activity. Is an ortholog of C. elegans chrI_pilon.g2789 and ndx-4. In C. elegans, ndx-4 is involved in nucleotide metabolic process.
WBGene00226671	Is predicted to encode a protein with the following domains: NUDIX domain; NUDIX hydrolase domain; and NUDIX hydrolase-like domain superfamily. Is an ortholog of C. elegans chrI_pilon.g2740 and ndx-8. In C. elegans, ndx-8 is involved in coenzyme A catabolic process.
WBGene00226672	Predicted to enable cysteine-type peptidase activity. Predicted to be involved in proteolysis. Is an ortholog of O. volvulus OVOC10294.
WBGene00226673	Predicted to enable calcium ion binding activity and unfolded protein binding activity. Predicted to be involved in protein folding. Predicted to be located in endoplasmic reticulum. Is an ortholog of C. elegans chrV_pilon.g14377 and crt-1. In C. elegans, crt-1 is involved in several processes, including IRE1-mediated unfolded protein response; hemidesmosome assembly; and negative regulation of oxidative stress-induced neuron death.
WBGene00226674	Predicted to enable ATP binding activity and nucleic acid binding activity. Is an ortholog of O. volvulus OVOC3136.
WBGene00226675	Predicted to enable H2A histone acetyltransferase activity and H4 histone acetyltransferase activity. Is an ortholog of C. elegans Y38A10A.7 and chrV_pilon.g14375.
WBGene00226676	Enriched in digestive tract based on proteomic studies. Is predicted to encode a protein with the following domains: Zona pellucida-like domain and Zona pellucida domain. Is an ortholog of C. elegans chrIV_pilon.g9453 and cutl-24.
WBGene00226677	Is predicted to encode a protein with the following domains: EGF-like domain and EGF-like domain. Is an ortholog of C. elegans Y38C1AA.9 and chrIV_pilon.g9450.
WBGene00226678	Predicted to enable peroxiredoxin activity. Is an ortholog of C. elegans chrIV_pilon.g9461 and prdx-6.
WBGene00226679	Is predicted to encode a protein with the following domains: Cytochrome oxidase complex assembly protein 1 and Cytochrome c oxidase assembly factor 1. Is an ortholog of C. elegans chrIV_pilon.g9459 and coa-1.
WBGene00226680	Is affected by ivermectin based on RNA-seq studies. Is predicted to encode a protein with the following domains: PDZ domain; FERM central domain; FERM C-terminal PH-like domain; FERM N-terminal domain; PDZ domain; KIND domain; PH-like domain superfamily; FERM/acyl-CoA-binding protein superfamily; FERM, N-terminal; FERM, C-terminal PH-like domain; FERM central domain; Band 4.1 domain; Ubiquitin-like domain superfamily; FERM superfamily, second domain; and PDZ superfamily. Is an ortholog of C. elegans frm-5.2; frm-5.1; and chrIV_pilon.g9438.
WBGene00226681	Predicted to enable ATP binding activity. Predicted to be involved in neurotransmitter secretion. Predicted to be located in synaptic vesicle. Is an ortholog of C. elegans chrIV_pilon.g9736 and snn-1. In C. elegans, snn-1 is involved in neuromuscular synaptic transmission.
WBGene00226682	Predicted to be a structural constituent of cuticle. Is an ortholog of C. elegans chrIV_pilon.g9737 and col-109. In C. elegans, col-109 is involved in IRE1-mediated unfolded protein response.
WBGene00226683	Predicted to be involved in DNA replication-independent chromatin assembly. Is an ortholog of O. volvulus OVOC685.
WBGene00226684	Predicted to enable GTP binding activity and GTPase activity. Is an ortholog of C. elegans cgp-1 and chrV_pilon.g12935.
WBGene00226685	Is an ortholog of C. elegans Y38E10A.24 and chrII_pilon.g6238.
WBGene00226686	none available
WBGene00226687	Is predicted to encode a protein with the following domains: RING-type zinc-finger; Protein of unknown function (DUF1232); Zinc finger, RING-type; Domain of unknown function DUF1232; Zinc finger, RING/FYVE/PHD-type; and RING-type zinc-finger, LisH dimerisation motif. Is an ortholog of C. elegans Y38F1A.2 and chrII_pilon.g6293.
WBGene00226688	none available
WBGene00226689	Is predicted to encode a protein with the following domains: Cyclin, N-terminal domain; Cyclin, N-terminal; Cyclin-like; Cyclin-like superfamily; and Cyclin. Is an ortholog of C. elegans chrII_pilon.g6296 and cyd-1. In C. elegans, cyd-1 is involved in several processes, including regulation of cell cycle process; regulation of cell division; and reproductive process.
WBGene00226690	Predicted to be located in Golgi membrane. Is an ortholog of C. elegans Y38F1A.8 and chrII_pilon.g6299.
WBGene00226691	Is predicted to encode a protein with the following domains: Immunoglobulin-like fold and Immunoglobulin-like domain superfamily. Is an ortholog of C. elegans chrII_pilon.g6301 and oig-2.
WBGene00226692	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans chrII_pilon.g6302 and max-2. In C. elegans, max-2 is involved in several processes, including inductive cell migration; motor neuron axon guidance; and signal transduction.
WBGene00226693	Predicted to be integral component of membrane. Is an ortholog of C. elegans chrIV_pilon.g9792 and nsy-4. In C. elegans, nsy-4 is involved in determination of left/right asymmetry in nervous system and negative regulation of cation channel activity.
WBGene00226694	Is predicted to encode a protein with the following domains: Ciliary basal body-associated, B9 protein and B9-type C2 domain. Is an ortholog of C. elegans chrIV_pilon.g9789 and mksr-2. In C. elegans, mksr-2 is involved in several processes, including larval foraging behavior; non-motile cilium assembly; and protein localization to ciliary transition zone.
WBGene00226695	Predicted to enable proton-transporting ATPase activity, rotational mechanism. Predicted to be involved in proton transmembrane transport. Predicted to be part of proton-transporting V-type ATPase, V0 domain. Is an ortholog of C. elegans vha-2; vha-3; and chrIV_pilon.g9791.
WBGene00226696	Predicted to be involved in SRP-dependent cotranslational protein targeting to membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrIV_pilon.g9799 and trap-3.
WBGene00226697	Is an ortholog of C. elegans tftc-1; chrX_pilon.g18197; and chrX_pilon.g18194.
WBGene00226698	none available
WBGene00226699	Predicted to enable ATP binding activity; ATP hydrolysis activity; and peptidase activity. Predicted to be involved in proteolysis. Predicted to be located in membrane. Is an ortholog of C. elegans ppgn-1; Y47C4A.1; and chrX_pilon.g18250.
WBGene00226700	none available
WBGene00226701	Is an ortholog of C. elegans Y38H6A.5 and chrV_pilon.g18065.
WBGene00226702	Is an ortholog of C. elegans Y38H6C.16; ZK84.2; and chrV_pilon.g18109.
WBGene00226703	Is predicted to encode a protein with the following domains: Zinc finger, C2H2 type; C2H2-type zinc finger; Zinc finger C2H2-type; and Zinc finger C2H2 superfamily. Is an ortholog of C. elegans chrIV_pilon.g12312 and fezf-1.
WBGene00226704	Is predicted to encode a protein with the following domains: Sjogren's syndrome/scleroderma autoantigen 1 (Autoantigen p27) and Sjoegren syndrome/scleroderma autoantigen 1. Is an ortholog of O. volvulus OVOC8523.
WBGene00226705	Predicted to enable DNA binding activity and zinc ion binding activity. Is an ortholog of C. elegans chrIII_pilon.g8903 and rabx-5. In C. elegans, rabx-5 is involved in endosomal vesicle fusion; molting cycle; and positive regulation of GTPase activity.
WBGene00226706	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Predicted to be part of large ribosomal subunit. Is an ortholog of C. elegans chrIII_pilon.g8905 and mrpl-22.
WBGene00226707	Predicted to be integral component of membrane. Is an ortholog of C. elegans chrIII_pilon.g8908 and swt-4.
WBGene00226708	Predicted to be involved in meiotic cell cycle. Is an ortholog of C. elegans Y39A1A.9 and chrIII_pilon.g8909.
WBGene00226709	Predicted to enable ATP binding activity and ATP hydrolysis activity. Is an ortholog of C. elegans chrIII_pilon.g8912 and orc-1.
WBGene00226710	Predicted to enable rRNA (pseudouridine) methyltransferase activity. Predicted to be involved in rRNA base methylation. Is an ortholog of C. elegans Y39A1A.14 and chrIII_pilon.g8914.
WBGene00226711	Predicted to enable GTP binding activity; GTPase activator activity; and GTPase activity. Is an ortholog of C. elegans chrIII_pilon.g8917 and cnt-2. In C. elegans, cnt-2 is involved in activation of GTPase activity; cell fate commitment; and regulation of receptor-mediated endocytosis.
WBGene00226712	Predicted to be integral component of membrane. Is an ortholog of C. elegans Y39A1A.22 and chrIII_pilon.g8924.
WBGene00226713	Is predicted to encode a protein with the following domains: TMIE protein and Transmembrane inner ear expressed protein. Is an ortholog of C. elegans Y39A1C.1 and chrIII_pilon.g8951.
WBGene00226714	Predicted to enable ubiquitin-protein transferase activity. Is an ortholog of C. elegans chrIII_pilon.g8952 and oxi-1.
WBGene00226715	Predicted to enable hexosaminidase activity. Predicted to be involved in carbohydrate metabolic process. Is an ortholog of O. volvulus OVOC4521.
WBGene00226716	Predicted to enable G protein-coupled receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrV_pilon.g14012 and gnrr-5.
WBGene00226717	Enriched in reproductive tract based on proteomic studies. Is predicted to encode a protein with the following domains: Variant SH3 domain; Variant SH3 domain; SH3 domain; Fibronectin type III; Immunoglobulin-like fold; SH3-like domain superfamily; Fibronectin type III superfamily; and RIMS-binding protein 1/2/3. Is an ortholog of C. elegans chrIII_pilon.g7010 and rimb-1.
WBGene00226718	Predicted to enable growth factor activity. Predicted to be located in membrane. Is an ortholog of C. elegans chrIII_pilon.g7012 and pvf-1. In C. elegans, pvf-1 is involved in negative regulation of netrin-activated signaling pathway and nematode male tail tip morphogenesis.
WBGene00226719	Predicted to be involved in spliceosomal complex assembly and spliceosomal snRNP assembly. Predicted to be part of spliceosomal complex. Is an ortholog of C. elegans chrIII_pilon.g7018 and smi-1. In C. elegans, smi-1 is involved in embryo development.
WBGene00226720	none available
WBGene00226721	Predicted to enable iron-sulfur cluster binding activity. Predicted to be involved in iron-sulfur cluster assembly. Is an ortholog of C. elegans Y39B6A.3 and chrV_pilon.g17830.
WBGene00226722	Predicted to be integral component of membrane. Is an ortholog of C. elegans chrV_pilon.g17827 and tsp-13.
WBGene00226723	Predicted to enable hydrolase activity, acting on ester bonds. Is an ortholog of C. elegans Y39B6A.7 and chrV_pilon.g17826.
WBGene00226724	Is an ortholog of C. elegans chrV_pilon.g17822 and dyf-17.
WBGene00226725	Predicted to be involved in ribosomal large subunit biogenesis and ribosomal large subunit export from nucleus. Is an ortholog of C. elegans chrV_pilon.g17819 and pro-3.
WBGene00226726	Enriched in digestive tract based on proteomic studies. Is predicted to encode a protein with the following domains: Tudor domain; Tudor domain; SNase-like, OB-fold superfamily; and RING finger protein 17. Is an ortholog of C. elegans Y39B6A.25 and chrV_pilon.g17806.
WBGene00226727	Is affected by ivermectin based on RNA-seq studies. Is predicted to encode a protein with the following domains: Nop53 (60S ribosomal biogenesis) and Ribosome biogenesis protein Nop53/GLTSCR2. Is an ortholog of C. elegans Y39B6A.33 and chrV_pilon.g17802. In C. elegans, Y39B6A.33 is involved in positive regulation of cellular respiration.
WBGene00226728	Predicted to enable pentosyltransferase activity. Predicted to be involved in intrinsic apoptotic signaling pathway and tRNA modification. Is an ortholog of C. elegans Y39B6A.34.
WBGene00226729	Predicted to enable pentosyltransferase activity. Predicted to be involved in tRNA modification.
WBGene00226730	Predicted to be involved in transcription initiation from RNA polymerase II promoter. Predicted to be part of transcription factor TFIIF complex. Is an ortholog of C. elegans chrV_pilon.g17800 and gtf-2F2.
WBGene00226731	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans chrV_pilon.g17798 and reps-1.
WBGene00226732	Predicted to be a structural constituent of ribosome. Predicted to be involved in mitochondrial translation. Is an ortholog of C. elegans chrV_pilon.g17797 and mrps-35.
WBGene00226733	Is predicted to encode a protein with the following domains: Caenorhabditis elegans ly-6-related protein and Caenorhabditis elegans ly-6-related. Is an ortholog of C. elegans chrV_pilon.g17829 and hot-2.
WBGene00226734	Is predicted to encode a protein with the following domains: SAM domain (Sterile alpha motif); Ankyrin repeats (3 copies); Sterile alpha motif domain; Ankyrin repeat; Sterile alpha motif/pointed domain superfamily; Domain of unknown function DUF3447; and Ankyrin repeat-containing domain superfamily. Is an ortholog of C. elegans chrIV_pilon.g12025 and mlt-3. In C. elegans, mlt-3 is involved in ecdysis, collagen and cuticulin-based cuticle.
WBGene00226735	Predicted to enable cation transmembrane transporter activity. Predicted to be involved in cation transport and transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans cdf-1; ttm-1; and PDB1.1. In C. elegans, cdf-1 is involved in cellular response to zinc ion; positive regulation of Ras protein signal transduction; and positive regulation of vulval development.
WBGene00226736	Predicted to enable cation transmembrane transporter activity. Predicted to be involved in cation transport and transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of O. volvulus Ovo-ttm-1.
WBGene00226737	Predicted to enable 3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity. Predicted to be involved in branched-chain amino acid catabolic process. Is an ortholog of C. elegans bckd-1A and chrIII_pilon.g9268.
WBGene00226738	Predicted to enable ATP binding activity. Is an ortholog of C. elegans abce-1 and chrIII_pilon.g9293.
WBGene00226739	none available
WBGene00226740	Predicted to be integral component of membrane. Is an ortholog of O. volvulus OVOC9215.
WBGene00226741	Predicted to enable palmitoyltransferase activity.
WBGene00226742	none available
WBGene00226743	Enriched in reproductive tract based on proteomic studies. Is predicted to encode a protein with the following domains: Ricin-type beta-trefoil lectin domain; Glycosyl transferase family 2; Ricin B, lectin domain; Glycosyltransferase 2-like; Nucleotide-diphospho-sugar transferases; and Ricin B-like lectins. Is an ortholog of C. elegans chrIII_pilon.g9297 and gly-5. In C. elegans, gly-5 is involved in protein O-linked glycosylation via threonine.
WBGene00226744	Predicted to enable small GTPase binding activity. Is an ortholog of O. volvulus OVOC11308.
WBGene00226745	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans Y39G8B.1; Y39G8B.2; and chrII_pilon.g6455.
WBGene00226746	none available
WBGene00226747	Predicted to enable 5'-3' exonuclease activity and nucleic acid binding activity. Predicted to be involved in nuclear-transcribed mRNA catabolic process. Is an ortholog of C. elegans chrII_pilon.g6478 and xrn-1. In C. elegans, xrn-1 is involved in determination of adult lifespan and negative regulation of cytoplasmic mRNA processing body assembly.
WBGene00226748	none available
WBGene00226749	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans chrI_pilon.g996 and mtk-1.
WBGene00226750	Predicted to enable ATP binding activity; DNA binding activity; and DNA helicase activity. Predicted to be involved in DNA duplex unwinding and DNA replication initiation. Predicted to be part of MCM complex. Is an ortholog of C. elegans chrI_pilon.g319 and mcm-4. In C. elegans, mcm-4 is involved in gonad development; locomotion; and nervous system development.
WBGene00226751	Enriched in reproductive tract based on proteomic studies. Is an ortholog of O. volvulus OVOC201.
WBGene00226752	none available
WBGene00226753	Predicted to enable beta-tubulin binding activity. Predicted to be involved in post-chaperonin tubulin folding pathway and tubulin complex assembly. Is an ortholog of C. elegans chrI_pilon.g316 and tbca-1.
WBGene00226754	Predicted to enable methyltransferase activity. Predicted to be involved in RNA methylation. Is an ortholog of C. elegans chrI_pilon.g315 and nsun-4.
WBGene00226755	Is predicted to encode a protein with the following domains: Myotubularin-like phosphatase domain; Myotubularin-like phosphatase domain; PH-like domain superfamily; Protein-tyrosine phosphatase-like; and Myotubularin family. Is an ortholog of C. elegans chrV_pilon.g13817 and mtm-9. In C. elegans, mtm-9 is involved in pinocytosis and regulation of cell migration.
WBGene00226756	Is an ortholog of C. elegans chrV_pilon.g13816 and hpo-36.
WBGene00226757	Is predicted to encode a protein with the following domains: LisH-like dimerisation domain; WD domain, G-beta repeat; WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans chrV_pilon.g13818 and gid-7.
WBGene00226758	none available
WBGene00226759	Is predicted to encode a protein with the following domains: WW domain; WW domain; WW domain superfamily; and WW domain-containing adapter protein with coiled-coil. Is an ortholog of O. volvulus OVOC546.
WBGene00226760	Is predicted to encode a protein with the following domains: Zinc finger, C2H2 type; Zinc finger C2H2-type; and Zinc finger C2H2 superfamily. Is an ortholog of C. elegans chrI_pilon.g2717 and sptf-3. In C. elegans, sptf-3 is involved in several processes, including generation of neurons; nematode larval development; and positive regulation of transcription by RNA polymerase II.
WBGene00226761	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans spr-5; lsd-1; and chrX_pilon.g20166. In C. elegans, spr-5 is involved in histone H3-K4 demethylation and regulation of gene expression, epigenetic.
WBGene00226762	Is predicted to encode a protein with the following domains: Cgr1 family; Cgr1-like; and Coiled-coil domain-containing protein 86. Is an ortholog of C. elegans Y40B1B.7 and chrI_pilon.g2729.
WBGene00226763	Predicted to be involved in mitochondrial membrane fission. Predicted to be located in mitochondrial outer membrane. Is an ortholog of C. elegans chrI_pilon.g2730 and slc-25A46.
WBGene00226764	Predicted to enable lipid binding activity. Is an ortholog of O. volvulus Ovo-lbp-9.
WBGene00226765	Predicted to enable O-methyltransferase activity. Is an ortholog of O. volvulus Ovo-comt-1.
WBGene00226766	Predicted to enable phospholipase activity. Is an ortholog of O. volvulus OVOC6494.
WBGene00226767	none available
WBGene00226768	Predicted to enable methyltransferase activity. Predicted to be involved in methylation. Is an ortholog of C. elegans Y40D12A.1 and chrIII_pilon.g7982.
WBGene00226769	none available
WBGene00226770	none available
WBGene00226771	Predicted to enable DNA binding activity and DNA-binding transcription factor activity. Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in nucleus. Is an ortholog of C. elegans chrIII_pilon.g9070 and crh-1. In C. elegans, crh-1 is involved in several processes, including determination of adult lifespan; positive regulation of transcription by RNA polymerase II; and thermosensory behavior.
WBGene00226772	Predicted to enable U3 snoRNA binding activity. Predicted to be involved in rRNA processing. Predicted to be located in nucleolus. Is an ortholog of C. elegans Y41C4A.9 and chrIII_pilon.g9078.
WBGene00226773	Predicted to be involved in transcription elongation from RNA polymerase II promoter. Predicted to be part of VCB complex and elongin complex. Is an ortholog of C. elegans chrIII_pilon.g9079 and elb-1.
WBGene00226774	Predicted to be involved in DNA damage checkpoint signaling. Predicted to be located in nucleus. Is an ortholog of C. elegans chrIII_pilon.g9086 and mrt-2. In C. elegans, mrt-2 is involved in cellular response to DNA damage stimulus and telomere maintenance via telomerase.
WBGene00226775	Predicted to be integral component of membrane. Is an ortholog of C. elegans Y41D4A.4 and chrIV_pilon.g9728.
WBGene00226776	Predicted to enable G protein-coupled receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrIV_pilon.g9734 and frpr-19.
WBGene00226777	Is predicted to encode a protein with the following domains: SET domain and SET domain. Is an ortholog of C. elegans chrIV_pilon.g9704 and set-23.
